,text,rhyme,problem,file
5101,"['das endziel aller angst und schmertzen', 'bleibt doch ein sanfft und seelig tod', 'der hingang zu dem vaterhertzen', 'die reise zu dem wahren gott', 'das freudenthor zu jenem leben', 'und der geburtstag wahrer lust', 'die sammlung wo die heilgen schweben', 'ein labsal auf die myrrhenkost']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5102,"['nun diesen zweck hat auch ergriffen', 'herr greif als auf sein lebensziel', 'der tod das würgebeil geschliffen', 'und ihn die mattigkeit befiel', 'da er den pfingsttag dort zu feyren', 'den heilgen abend hier beschlo', 'und seine seele wolte steuren', 'jn de erlösers gnadenscho']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5103,"['sein ruhm und ehrliches verhalten', 'wird noch in vieler hertzen blühn', 'mu schon hier fleisch und blut erkalten', 'und wust und schimmel es beziehn', 'so bleibt sein name doch im segen', 'der fromme kan nicht untergehn', 'es will auff allen weg und stegen', 'gott seinen saamen noch erhöhn']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5104,"['betrübtste frau wie herb und bitter', 'der name wittib bey ihr klingt', 'da jetzt de todes ungewitter', 'so wol ihr haus als hertz umbringt', 'so glaube sie da nach dem weinen', 'und augestandnem seelenweh', 'jhr wlrd die sonne wieder scheinen', 'und da ihr neuer trost aufgeh']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5105,"['jhr ehherr zeucht mit ruhm von hinnen', 'die gottesfurcht und redligkeit', 'jn seinem wandel und beginnen', 'sind auch im tode sein geleit', 'er ist ja gar zu wol geschieden', 'und ausgegangen wie ein licht', 'zu der zeit da ihm seinen frieden', 'und beystand gottes mund verspricht']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5106,"['blumenwind', 'lentzenkind', 'hauch uns an mit deinen westen', 'weil wir kühlen in der fluth', 'unser blut', 'stelle dich lustinnens gästen']",aabccb,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5107,"['gewünschte nacht die blumen sollen dir', 'ein liebes opffer seyn', 'verwunder nicht der schein', 'da sie entblast die seuffzende begier', 'trägt sie dem jenen hin', 'der völlig nun besitzt der liebsten hertz und sinn']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5108,"['jch wil hier nicht der helden kern', 'den muthigen eneas weisen', 'den als des vaterlandes stern', 'und beyspiel die geschichte preisen', 'wenn er den abgelebten alten', 'den vater auff die schultern legt', 'und mitten durch die flammen trägt', 'umb so sein leben zu erhalten']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5109,"['betrübtste diese kindespflicht', 'und treu wär auch an euch erschienen', 'wenn damit etwas ausgericht', 'und es dem vater mögen dienen', 'jhr hättet ihn von seinen ketten', 'und banden gerne frey gemacht', 'ja alle mittel ausgedacht', 'ob menschen hülffe könte retten']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5110,"['allein hier galt noch kunst noch cur', 'noch des eneas witz und stärcke', 'es leitet uns des glaubens spur', 'auff des eneas wunderwercke', 'der acht jahr unbeweglich ligen', 'jn seinen höchsten schmertzen mu', 'zu dem aus eckel und verdru', 'sich ferner wil kein artzt verfügen']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5111,"['ein wort das des apostels mund', 'vom himmel abgeschickt gesprochen', 'dein jesus mache dich gesund', 'das hat der kranckheit weh gebrochen', 'steh auff und geh aus deinem bette', 'dein heiland gibt dir neue krafft', 'das ubel ist gantz weggeschafft', 'eneas mercke wer dich rette']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5112,"['mu nicht machaon und galen', 'und theophrast hier schamroth werden', 'ein wort heist den eneas gehn', 'ein wort benimmt ihn der beschwerden', 'wie freudig sieht er seinen glauben', 'durch hoffen und gedult bewährt', 'da ihm nun hülffe wiederfährt', 'und niemand diesen trost kan rauben']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5113,"['betrübtste solt euch dieses nicht', 'ein kräfftig lehrexempel geben', 'wie war der vater zugericht', 'wie abgemergelt schien sein leben', 'wie häuffte sich die qual der schmertzen', 'war er ohn thränen anzuschaun', 'must ihm nicht für sich selbsten graun', 'und bluteten nicht eure hertzen']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5114,"['jch glaube wer im kercker sitzt', 'und stündlich soll sein urtheil hören', 'da der in solcher angst nicht schwitzt', 'als durch gebeine marck und röhren', 'dem liebsten vater es gedrungen', 'da er den letzten zuspruch nicht', 'durch worte mehr an euch verricht', 'weil ihm gehemmt das band der zungen']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5115,"['doch druckt er tausend seuffzer lo', 'und hat in himmel sich geschwungen', 'sein glaube wuchs und wurde gro', 'je mehr die schmertzen ihn besprungen', 'wie peinlich auch die niederlage', 'so hofft er auff des h erren mund', 'der sprechen würde bis gesund', 'und franck und frey von aller plage']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5116,"['sein glaube hat auch nicht gefehlt', 'er ist geheilt in dessen namen', 'der unsre jahre schon gezehlt', 'eh als wir auff den weltkrei kamen', 'jetzt geht er nun in seine kammer', 'und schleust die thüre nach sich zu', 'geneust der ungestörten ruh', 'und wei nicht mehr von noth und jammer']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5117,"['eneas mag aus kindespflicht', 'den alt und schwachen vater tragen', 'wir wollen von dem glaubenslicht', 'und des eneas hoffen sagen', 'wer sich auff jesum hat gegründet', 'der wird an leib und seele heil', 'gewi da auch dergleichen theil', 'herr henisch in dem grabe findet']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5118,"['er hat so lang es gott verliehn', 'für eure wolfahrt stets gewachet', 'viel rauhe wege müssen ziehn', 'wenn krieg und raub ihm furcht gemachet', 'nun aber ruhet er in frieden', 'di was verwesen soll und kan', 'jst nur von ihm hinweg gethan', 'sonst ist er von euch ungeschieden']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5119,"['je mehr ihr seine vatertreu', 'und sein gedächtnü werdet ehren', 'je mehr legt ihr euch seegen bey', 'und könnt eneas lobspruch hören', 'eneas aber heilung fühlet', 'der vater der numehr gesund', 'der ob zwar mit verschlonem mund', 'jhm doch das beste theil erzielet']",ababcddc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5120,"['seine plitz', 'müsse hitz', 'und ein liechter brand verzehr', 'ja er brech ein bein entzwey', 'wenn er frey', 'wil im jungferbusen mähren']",aabccb,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5121,"['theures blut der edlen schwaben', 'die durch ihre tapfferkeit', 'tugend weiheit witz und gaben', 'löwenmuth in kampff und streit', 'sich vor andern hoch geschwungen', 'da bi an den sternenkrei', 'jhres namens ruhm erklungen', 'und gegrünt ihr ehren prei']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5122,"['die nicht rom der zwang der erden', 'und der zaum der gantzen welt', 'jemals sehen dienstbahr werden', 'die entgegen sich gestelt', 'und bi an die apenninen', 'jhren feind zurück gejagt', 'da wie trotzig er erschienen', 'endlich worden doch verzagt']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5123,"['theures blut der edlen schwaben', 'die nicht nach der modewelt', 'jhre tracht verändert haben', 'und sich frembden gleich gestelt', 'die ihr deutsches hertz und sitten', 'sambt der alten redligkeit', 'noch in iedem tritt und schritten', 'weisen bey so langer zeit']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5124,"['werther landsmann bi erfreuet', 'nun dir so das glücke lacht', 'nun der himmel es verleihet', 'da dir von der myrten pracht', 'venus eine krone windet', 'und mit einem solchen bild', 'voller tugend dich verbindet', 'da dein wunschen ist erfüllt']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5125,"['frost und winter ist vergangen', 'einen blumenreichen mäy', 'zeiget dir auff mund und wangen', 'deiner liebsten conterfei', 'du darffst dich nicht nach violen', 'und den hyacinth umbschaun', 'weil denselben unverholen', 'deiner nympfe augen baun']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5126,"['sih wie alles im gewässer', 'sich von neuem wieder regt', 'auch der mensch macht es nicht besser', 'dem das blut in adern schlägt', 'wie sich ietzt die tauben paaren', 'wie der hahn betritt das huhn', 'so mustu bey grünen jahren', 'gleich es huhn und tauben thun']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5127,"['wirstu aber auch wohl geben', 'meinem reim ein güttig ohr', 'nein ich höre du wilst weben', 'und hast andre arbeit vor', 'ulm kan nicht so kleine spinnen', 'dein geliebtes vaterland', 'als was du ietzt wirst beginnen', 'und bald nehmen vor die hand']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5128,"['jndem ich wil weiter tichten', 'tritt cupido bey mir ein', 'spricht last doch dein thun und richten', 'jetzt gantz abgestellet seyn', 'dieser bräutgam wird heut backen', 'und weil ich ihm helffen mu', 'sauber alles mehl aussacken', 'so nützt nicht der reime schlu']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5129,"['er wird in den ofen schieben', 'manche sorten mancher art', 'leckerle die sehr belieben', 'kuchen von sehr guter schwart', 'kugeldorten schlangenschwäntze', 'lämmer mäule die gantz rauch', 'eyerbaben butterkräntze', 'und spritzkuchen wie ein schlauch']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5130,"['jch wil so den ofen hitzen', 'da bey recht bestelter gluth', 'jhm der teig nicht bleibe sitzen', 'sondern sich wie schwäm auffthut', 'da sich schlesier und schwaben', 'uber dem gebäck erfreun', 'und da sie dergleichen haben', 'nie gesehn mit wahrheit schreyn']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5131,"['was soll ich bey solchen sachen', 'werther landsmann stimmen an', 'wem die götter hochzeit machen', 'umb den ist es wohl gethan', 'wem die parcen seinen faden', 'weben nur von lauter gold', 'diesem kan kein unglück schaden', 'und der himmel ist ihm hold']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5132,"['nun er backe nun er webe', 'schwäbsche kuchen schlesisch gut', 'da die welt ihm zeugnü gebe', 'wie der schwaben edles blut', 'jn nachkommen wachs und blühe', 'hurtig frisch und munter sey', 'und der ehstand nach sich ziehe', 'nichts als einen seegenmäy']",ababcdcd,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5133,"['soll ein kind', 'das stockblind', 'unsrer blicke meister werden', 'ey so scharr ein thiegerthier', 'seine zier', 'ausgefleischet in die erden']",aabccb,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5134,"['venus hat', 'dieses bad', 'rein zu werden anberaumet', 'morpheus gibt die              nacht nicht', 'jn der ruh', 'zu', 'da uns von cupido träumet']",abca,2,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5135,"['weicht nur ihr götter weicht für meiner herrligkeit', 'mein mächtig scepter drückt all eure hoheit nieder', 'jm köcher führ ich brand und funcken im gefider', 'und meiner siege ruhm erschallet weit und breit', 'der himmel ist nicht frey und jupiter gefangen', 'wenn dieser schnelle pfeil durch seine brust gegangen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5136,"['da die verwegenheit dir angebohren sey', 'erweist du täglich noch mit worten und mit wercken', 'man kan den ubermuth aus deinen thaten mercken', 'ein kind das nackt und blo gantz ohne scham und schen', 'greift auch die götter an ach unbesonner knabe', 'gedencke doch wie viel der himmel keile habe']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5137,"['die donnerkeile sind nur stroh für meinem pfeil', 'und flüchtiger mercur erinnre dich der stunden', 'da sich die chione umb deinen hal gewunden', 'sucht nicht wer tödlich kranck bey mir noch hülf und heil', 'jch mache löwen zahm und spiele mit den drachen', 'die tyger müssen stehn die crocodilen lachen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5138,"['nichts als nu schadenfroh was gleicht sich meinem ruhm', 'die götter brauchen mich zu ihrem abgesandten', 'jch bin der scheidemann bey fried und kriegs verwandten', 'so ist beredsamkeit mein eintzig eigenthum', 'es hat die lilien die vorwelt mir geweyhet', 'weil offters meine zung anmuthig sie erfreuet']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5139,"['du fühlst die ohren nur ich aber seel und geist', 'man kan bey schwartzer nacht nicht so viel sterne kennen', 'als von der liebe gluth mir treue hertzen brennen', 'und was di grosse rund in seinem krei beschleust', 'hengt meiner regung nach empfindt die süssen züge', 'womit ich hertz an hertz und seel an seele füge']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5140,"['die flamme die du rühmst brennt viel in asch und grau', 'jch baue land und stadt mein handeln und verkehren', 'wird uns die neue welt durch kauffmanschafft gewehren', 'was bringt uns nicht vor gut so manches segelhau', 'wir speisen jndien und china auff dem tische', 'ja der beeiste nord mu liefern seine fische']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5141,"['es sey ein kauffmann mu durch hitze frost und schnee', 'durch unruh und gefahr in frembde länder reisen', 'jst mein ergebnes volck nicht seliger zu preisen', 'das ruht bey einem baum das schläfft in bundtem klee', 'treibt kein gewerbe nicht wei wechsel nicht zu schlüssen', 'das beste lagio besteht in tausend küssen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5142,"['weg mit der näscherey du sinnenloses kind', 'hat nicht das güldne rom mir tempel aufgesetzet', 'weil ich den handelsmann stets mit gewinn ergetzet', 'reicht er nicht lorbern mir die reine jungfern sind', 'die tauch ich vor in brunn die waaren zu besprengen', 'damit hernach das volck zum kauff sich möge drängen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5143,"['schau an ein jungfernbild ob tempel und altar', 'du mir nicht wirst gebaut in ihrer seele finden', 'schau wie die augen sich den blitzen gleich entzünden', 'der rosenvolle mund das aufgekrauste haar', 'der wangen milch und blut sind angenehme waaren', 'hier wird wer kauffen will das lagergeld nicht sparen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5144,"['kauff den der meiste theil zum öfftern sehr bereut', 'jch mag nicht mit geschwätz die zeit mit dir vertreiben', 'die götter lassen mich nicht lang auf erden bleiben', 'doch da du würcklich siehst die handlung dieser zeit', 'wie kunst und arbeit hat vortrefflich zugenommen', 'so wolst du bald mit mir in ein gewölbe kommen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5145,"['der arbeit bin ich feind mein zeitvertreib ist lust', 'versichert da es mir viel mehr ergetzung bringet', 'wenn brust auf brust gebruckt und mund mit munde ringet', 'damit mir aber sey dein zustand recht bewust', 'so folg ich willig nach dem vorzug unvergeben', 'den ich von dir mercur gedencke zu erheben']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5146,"['bemercke floramorn der in der handlung sitzt', 'von preibahrem geschlecht von gutem witz und tugend', 'durch reisen augeübt im frühling seiner jugend', 'dem hab ich anvertraut da er mein hauptgut nützt', 'durchsuche was du wilst der phryger meisterstücke', 'der serer nadelstich kreucht für dem glantz zurücke']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5147,"['jch sehe freylich hier die schönen sorten an', 'zeug in den blo allein die venus einzukleiden', 'gewebe das gemacht ist von der besten seiden', 'jedoch was meine hand vor arbeit wircken kan', 'sticht das gespenste weg das uns venedig schicket', 'womit sich pisa rühmt und genua sonst schmücket']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5148,"['verwunderst du nicht hier die güldne posament', 'die poinct d espagnie pflegt ja vielen zu belieben', 'wenn sonst poinct de paris der ruhm wird zugeschrieben', 'schau diesen stoffen an der fast die augen blendt', 'so kan die tulipan im lentzen sich nicht mahlen', 'als bund die farben hier auf so viel stücken strahlen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5149,"['es gleicht couleur de feu doch nimmer meinem feur', 'incarnadin ist nichts für schöner jungfern wangen', 'kein atlas kan den ruhm für zarter haut erlangen', 'und obschon pou de soye und die brocaten theur', 'so ist noch mehr beblühmt ein liebreich angesichte', 'das auch den feinsten sammt ziehrt mit noch grösserm lichte']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5150,"['taugt denn ourange nicht noch edles grisdelin', 'jst feuillemort zu schlecht und bleumourant zu tadeln', 'couleur de prince pflegt die hohen sonst zu adeln', 'wilst du denn isabeau und celadon              gantz fliehn', 'so wünsch ich da du mögst auf ewig nackt erscheinen', 'jm sommer leiden glut für frost im winter weinen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5151,"['vergönne mir mercur da ich dem floramor', 'es heischt es danckbarkeit auch meine waar aufstelle', 'jm augenblick betrat ein jungfernbild die schwelle', 'umb die in vollem schwarm der liebesengel chor', 'behäglich sich gesellt die charitinnen lachten', 'als sie die hofestadt von lust und schertz betrachten']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5152,"['so hast du kleiner schalck mir wieder obgesiegt', 'so weist du gleich und gleich magnetisch zu verbinden', 'man wird hier gleichen stand bey gleicher neigung finden', 'und beyder eltern hat die kauffmanschafft vergnügt', 'nun floramor erfreut es heisse nun dieselbe', 'die allerbeste waar au allen im gewölbe']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5153,"['hyelle klingt ihr nahm der frühling ihrer jahr', 'jst noch viel lieblicher als bundter farben menge', 'hier blühet seel und geist das seidene gepränge', 'frist alterthum und wurm ein immer frische waar', 'jst ein rubinenmund auf den man küsse drücket', 'die viel lebendiger als was paris sonst stücket']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5154,"['mir ist hyellens ruhm und tugend wohl bekandt', 'kein scharlach färbt sich so als ihre keusche wangen', 'so ist das schöne kind nur würdig zu empfangen', 'ein hurtig floramor sein lieben hat bestand', 'dieweil beständigkeit den grundstein erst geleget', 'worauf die einigkeit hat das gelück gepräget']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5155,"['schwätzhafftiger mercur die liebe läst sich nicht', 'mit worten speisen ab und die redseligkeiten', 'vermügen sonsten wol gemüther zu bestreiten', 'allein hier mu ich selbst wegweiser seyn und licht', 'du magst der handlung ruhm und eigenschafft behalten', 'la mich mein oberrecht der seelen nur verwalten']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5156,"['sind auch die götter selbst von deinen pfeilen wund', 'wie solte floramor nicht die hyell umarmen', 'und der hyellen geist in gleicher glut erwarmen', 'jhr schönes auge winckt und schweiget gleich der mund', 'dem liebsten bräutgam zu du magst die sache handeln', 'jch als bottschaffter mu noch ferne wege wandeln']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5157,"['geflügelter mercur bey dem wahrsagungsstab', 'den deine rechte führt bey deinem schönen singen', 'wenn du den argus kanst umb hundert augen bringen', 'und hauest noch darzu mit list den kopff ihm ab', 'jch lasse dich nicht weg du wirst noch hören müssen', 'was die verliebten jetzt für wechsel werden schliessen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5158,"['verleyhe mir geduld und ein geneigtes ohr', 'was wäre doch die welt die ohne flammen bliebe', 'ein frauenzimmer ist ein zeughaus voller liebe', 'ein paradie der lust worinnen floramor', 'granaten süsser gunst erdbeeren reiner treue', 'und rosen brechen soll womit er sich erfreue']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5159,"['jch ruffe dich hierinn zu einem zeugen an', 'sind nicht die augen oft verräther der gedancken', 'und wie die sonne laufft in ihres kreisses schrancken', 'so stehn sie an der stirn leitsterne zu der bahn', 'die zu dem hertzen geht jst nicht der mund ein köcher', 'mit pfeilen augerüst und auch ein wollustbecher']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5160,"['es liebt zwar jedes glied doch eintzig nur der mund', 'beuth seel und geister auf was an dem brief ein siegel', 'ein festes schlo am thor an thüren ist ein riegel', 'das ist ein feuchter ku wann liebend ihren bund', 'so oft bestätigen als offt die geister brennen', 'und die corallenbahn bald auf bald nieder rennen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5161,"['schmeckt da die zunge nicht der götter marcipan', 'wenn mund an munde hangt und durch vermischtes streiten', 'die seelen selber will auff diesen kampffplatz leiten', 'wo der so siegen will nicht für dem andern kan', 'und der erhitzte mund mit seufftzern untermenget', 'zu einem lösegeld stets ku auf ku empfänget']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5162,"['und eh der erste ku zurücke wiederkehrt', 'so ist der andre schon dem hertzen zugezogen', 'das hertze hat die krafft und liebligkeit gesogen', 'so da es au dem leib zu springen stets begehrt', 'und wär es von natur so fest nicht angebunden', 'man hätt offtmal das hertz auf beyder lippen funden']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
5163,"['und sage mir mercur ein hertzvereinter ku', 'macht der dem menschen nicht das kurtze leben süsse', 'ob nicht von einem ku stets übrig bleiben müsse', 'ein vortrab neuer lust ob aller uberflu', 'der liebe nicht da steckt und ob nicht in dem küssen', 'die lippen gar ein theil der seele mit geniessen']",abbacc,0,<_io.TextIOWrapper name='rhyme_corpus\\MБhlpfort_Heinrich_1686_gold_p60_s478_TEI-P5.xml' mode='r' encoding='utf-8'>
