Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
341,GPT3,69.33462298948301,"Ist es nicht besser , nichts zu hören
Als durch das Wissen um das Nichts
In dunkler Nacht umher zu irren ;
Denn das bedeutet Tod und Stress .
Ist es nicht besser , nichts zu fassen
Als das , was ist , in falsem Glanz
Ist es nicht besser , nichts zu wissen
Als nur die Spur von Nichts zu sehn ?
Ist es nicht besser , nichts zu haben
Als das , was ist , in Angst und Schmerz
Ist es nicht besser , nichts zu leben
Als Tod und Leben ohne Sinn ?
Ist es nicht besser , nichts zu wissen
Als das , was ist , in Trug und falsch
Ist es nicht besser , nichts zu hassen","O möchtest du noch einmal dich vom stummen
       Trostlosen Grab erheben,
       Wenn dich ergeht, o Musterbild der Trauer,
       Zu schaun jetzt unser Leid. Wie hat das Leben,
       Das dir bereits erschien voll düstrer Schauer,
       Verschlimmert sich! Wie sollt' ein Zeitgenosse
       Dich mitleidsvoll beklagen,
       O, Theurer, jetzt wo Jeder denkt nur immer
       An sich allein? Wer wird nicht thöricht schelten
       Dein tödtlich Leid, wenn Thorheit alles Große
       Erscheint in unsern Tagen,
       Und Wenn nicht Mißgunst muß, nein, was noch schlimmer,
      
Vergessenheit als Loos der Größten gelten?
       Wo nur für Zahlen, nicht für Lieder glühen
       Die Herzen, kann kein neuer Kranz dir blühen!",5.220988750457764
342,GPT2-large,7.451931878317557,"Wenn die Mühle , die wir stillgelegt
im und in der Zukunft schon wohnt
willigt dann die gute Butter auch
sich von selber mit der Feder .
Wenn die guten Butterbrote etc
was um Gottes willen ist denn
Wie ? die guten Butterbrote weg ?
O , das wäre ja zu viel !
Wie viel Heu wenn wir die zwei ten 
Käuze fänden wie ? der teufel ?","Ein Esel trug uns in die Mühle.
          Ich sage dir, das sind Gefühle,
          wenn man, zerrieben und gedrillt
          zum allerfeinsten Staubgebild',
          sich kaum besinnt und fast vergißt,
          ob Sonntag oder Montag ist.
          Und schließlich schob der Bäckermeister,
          nachdem wir erst als zäher Kleister
          in seinem Troge baß gehudelt,
          vermengt, geknebelt und vernudelt,
          uns in des Ofens höchste Glut.
          Jetzt sind wir Brot. Ist das nicht gut?
          Frischauf, du hast genug, mein Lieber,
          greif zu und schneide nicht zu knapp
          und streiche tüchtig Butter drüber
          und gib den andern auch was ab!",5.517297744750977
343,GPT2-large,33.78597784741341,"So behielt ein holder Geist mich
So leb ich im ewigen Jetzt sein .
In sich selbst ist ewig die Kraft nicht
Aber sie übt und wirkt und bleibt sich
Immer treu und schön und ewig neu
Nah und fern und nah und ewig weit ,
Kommt zum Staunen bin ich noch jetzt
Nah und fern und nah und ewig weit ,
Vor mir ist der ewige jubel
ZU mir ist der ewige rubel","Ich schwor, für ewig meine Kraft zu weihn,
       Dir und dem Deinen – Hielt ich nicht den Schwur?
       Ruf' ich doch jetzt pochenden Herzens nur
       Viel' Traumgebilde aus des Busens Schrein, 
      
 Darin sie schliefen, auf; sie haben still und rein,
       Von Eifer oder Lieb' entfacht,
       Die neidische Nacht mit mir durchwacht;
       Denn nie erglänzte mir der Freude Spur,
       Als in der Hoffnung, daß der Welt
       Durch dich einst jede Kette fällt,
       Daß du, o hehre 
      Lieblichkeit,
       Uns spendest, was kein Gott zu künden leiht.",5.1026530265808105
344,GPT3,76.17922302533755,"Das Nichts ist eine leere dunkle spalte
Doch aus dem Nichts erschuf der Schöpfer allein
Als er den Menschen aus dem Staube formte
Und auch wenn wir im dunklen Schatten wandeln
Ist doch das Licht in uns nicht ganz verborgen
Denn wenn wir auch im Tode schlafen ruhen
Zu neuer Kraft erstehen wir am Morgen
Zu neuer Kraft erstehen wir am Morgen
Doch wenn wir auch im Tode schlafen suchen
Ist doch das Licht in uns nicht ganz verborgen
Denn wenn wir auch im Tode schlafen ruhen
Zu neuer Kraft erstehen wir geborgen
Zu neuer Kraft erstehen wir geboren
Das Nichts ist eine leere dunkle spalte
Doch aus dem Nichts erschuf der Geist des Herren","Zum Menschen schwebte sonst der Geist des Herr hernieder,
        Mit Menschen wandelt' er nach Menschensitte
        Und er erhörte frommer Beter Bitte.
        Zu Mose sprach der Geist, errette deine Brüder.
        Propheten schauten ihn in seiner Himmel Pracht.
        Zu Samuel sprach er in heil'ger Träume Nacht.
        So hat im Alterthum sich Gott geoffenbahret,
        Doch allen nicht, und wenig Auserwählten nur.
        Denn fremd war Göttliches der menschlichen Natur,
        Mit Christus stieg das Reich des Göttlichen hernieder,
        Das Unsichtbare offenbahrt dem Menschen sich,
        Dem Pilger öffnen nun des Himmels Thore sich.
        Das unsichtbare Reich schließt sich uns nimmer wieder,
        Denn durch der frommen Liebe heiliges Band
        Knüpft Christus uns an jenes bessere Land.",5.46743106842041
345,GPT2-large,44.02138095957388,"Der Kahn , den ich besteige heute , 
Mit müdem Schritte über den schroffen 
Und unter dessen hohlen Spitzen 
Und unter dessen kahlen Tannen 
Wird jeder Zug von Sturmeswehen 
Mit seinen Fluten hingetragen . 
Die Wolken ziehen auf und abwärts . 
Und unter ihren langen Schweifen 
Und unter ihren weiten Bogen","Die Wolken ziehn; ein Schatten
        Bedeckt den weiten Plan;
        Und rasch und immer rascher
        Durchgleitet ihn der Kahn.
        Noch rascher sind die Lüfte;
        Sie nahn in wildem Lauf;
        Schon thürmen schäumend, tosend
        Die Wogen rings sich auf.",5.179397106170654
346,GPT2-large,26.016624224309226,"weshalb das Neue das Wilde ? Weil die idee
Die Wahrheit ist , sie ist , sie hat mit erde
Was reichlich wir gesät in Feld und Wald ,
Was wir gesät in ihren Kelch , die Güte
Hat es hervorgebracht , mit Frucht und Saat
Ist doch die Güte ewig Die gute alte
gestalt nach guter alter Fabelwelt
Die uns den Gott in Fleisch und Blut gesandt hat
Als reinen Boten , der uns liebt und kennt
Daß er uns liebt und kennt und weiß das ist die
die in ihm ist , der Alles weiß und tut !
Der unser bund und fromme kühne Bauer ,
Der unser Freund der Frohsinn ist und Scherz
Der unser Feind und Freund in Not und härte
Wer von sich nur das Gute denkt und ehrt ,","Voll Güte war der König Wiswamitra,
       Voll Mitleid und voll Rücksicht, keinem Käfer
       Tat je ein Leid er an und keiner Blume,
       Geschweige einem Menschen – doch was half's?
       Ein böses Schicksal schwebte über ihm
       Geheimnisvoll, daß all sein Tun und Trachten,
       Wie gut es war, vom Volk ward mißverstanden,
       Daß es den Guten schalt einen Tyrannen,
       Den liebereichen einen schlau'n Despoten,
       Den mitleidsvollen einen niedern Heuchler.
       Doch nicht sein Volk nur, seine eigne Gattin
       Vertraute seinem treuen Sinne nicht,
       Verfolgte ihn mit schmählichem Verdacht,
       Obgleich er keusch war wie die Lotosblume,
       Die fern vom Ufer blüht im Grund des Wassers.
       Verräter hieß sie ihn, obgleich er alles
       Für sie zu tun bereit war und herbeitrug,
       Was seines Reiches Fülle bieten konnte.
       Umsonst. In ihren Augen war er untreu,
       Wie oft die Tränen aus den seinen stürzten.",4.332342624664307
347,GPT2-large,26.104588438275552,"Ob ich ihn weine ? Ihm zur rechte
Der still nach ihm die Hände strecke ,
Der wie ein Traum ist auf der decke
Als wie ein Traumbild auf dem Dache ,
Und seine Blicke hell wie sterne
Und auf dem Wege seiner Stirne
Wie seine Sterne über ihm stiegen
Und seine Stirne wie der Himmel
Und seine Finger wie gespiegelt
Und seiner Wege weiter ziehen","Im Windsgeräusch, in stiller Nacht
          Geht dort ein Wandersmann,
      Er seufzt und weint und schleicht so sacht
          Und ruft die Sterne an:",5.504314422607422
348,GPT2-large,15.377938725944253,"Und doch mit welchem Recht verfolgt und tobt
Der dieser arme , elende Schuft vergebens
Auf diesen todten Trümmern seines olymp
dem Beispiel von madrid Auf diesen Bergen
Vermählets sich , daß man von ewgem Schnee
Und sammt dem Schutt der Ruthen , der erlogen
Sein müdes Roß , in einem Zelte , fänd
Mit andern sklaven , von Beruf die Hirten ,
Der Herdengott erscheint , wie sichs versteht
An diesem Ort , wo müd von vielen Menschen","Und wir? Wir sollten unsern Nacken beugen,
        Den Hohn ertragen und mit Zittern schweigen?
        Brennt in den Adern uns kein Feuer mehr
        Des edeln Zorns ob tief gekränkter Ehr'?
 Des Zorns, der in der Väter Brust gelodert,
        Wenn sie vom Erbfeind Rechenschaft gefordert;
        Des Zorns, der auf der Trift am Schornathurm
        Die Dränger niederwarf wie Donnersturm?
        Hat er nun ausgeflammt? So hör' ich fragen;
        Ward in des Friedens langem Wohlbehagen
        Das Volk entnervt und feig und matt,
        Daß es kein Herz mehr für die Ehre hat?
        O dann sei unser Wappenschild zertrümmert,
        Das einst im Glanz des höchsten Ruhms geschimmert!
        Dann sei zerbrochen unser altes Schwert,
        Das oft vom Lande Unbill abgewehrt!
        Dann geh' zerrissen ewiglich zu nichte,
        Die Heldenchronik unserer Geschichte!
        Und, nicht zu überleben deine Schand',
        Versink' in Abgrund, armes Vaterland!",4.894807815551758
349,GPT2-large,176.60877288705277,"Wer das Der lebe immer noch auf Erden ! 
Der Teufel soll den Menschen von sich weisen , 
Der Mensch sei wieder so wie Gott auf Erden . 
Der Mensch sei wieder so wie Gott auf Erden ! 
Dies predigt mir der Pfarrer immer wieder . 
Der Mensch sei wieder so wie Gott auf Erden . 
Der Mensch sei wieder so wie Gott auf Erden . 
Der Mensch sei wieder so wie Gott auf Erden . 
Der Mensch sei wieder so wie Gott auf Erden . 
Der Mensch sei wieder so wie Gott auf Erden .","Es hindert aber eine Scham
          Mich, dir zu vergleichen
          Die weltlichen Männer. Und freilich weiß
          Ich, der dich zeugte, dein Vater ist
          Derselbe. Nämlich Christus ist ja auch allein
          Gestanden unter sichtbarem Himmel und Gestirn, sichtbar
          Freiwaltendem über das Eingesetzte, mit Erlaubnis von Gott,
          Und die Sünden der Welt, die Unverständlichkeit
          Der Kenntnisse nämlich, wenn Beständiges das Geschäftige überwachst
          Der Menschen, und der Mut des Gestirns war ob ihm. Nämlich immer jauchzet die Welt
          Hinweg von dieser Erde, daß sie die
          Entblößet; wo das Menschliche sie nicht hält. Es bleibet aber eine Spur
          Doch eines Wortes; die ein Mann erhaschet. Der Ort war aber
          Die Wüste. So sind jene sich gleich. Voll Freuden, reichlich. Herrlich grünet
          Ein Kleeblatt. Ungestalt war, um des Geistes willen, dieses, dürfte von solchen
          Nicht sagen, gelehrt im Wissen eines schlechten Gebets, daß sie
          Wie Feldherrn mir, Heroen sind. Des dürfen die Sterblichen wegen dem, weil
          Ohne Halt verstandlos Gott ist. Aber wie auf Wagen mit Gewalt
          Demütige
          Des Tages oder
          Mit Stimmen erscheinet Gott als Natur von außen. Mittelbar
          In heiligen Schriften. Himmlische sind
          Und Menschen auf Erden beieinander die ganze Zeit. Ein großer Mann und ähnlich eine große Seele
          Wenn gleich im Himmel",5.458713531494141
350,GPT2-large,62.91095016967926,"Doch , Mensch ! Wenn du mich mit dir selber
Wenn du mich mit dir selber teilen
Ich würde selber niemals werden !
Ich würde niemals mit dir allein
Von dir zu reden kommen sollen
Ich würde niemals mit dir reden
Ich würdest niemals mit dir allein
In meiner ganzen Seele gehen !
Ich würde niemals mit dir allein 
In meiner ganzen Seele gehen ,","Ich bin mir meiner Seele
       In deiner nur bewußt,
       Mein Herz kann nimmer ruhen
       Als nur an deiner Brust!
       Mein Herz kann nimmer schlagen
       Als nur für dich allein.
       Ich bin so ganz dein eigen,
       So ganz auf immer dein. –",5.88893985748291
351,GPT2-large,33.45176452047492,"In ein tiefes Dunkel fallen
In ein stilles , tiefes Tal es
Grub ein Spaten weit und breit sich
Aus der Vorwelt dunklem Stollen
Plötzlich mählich aus dem innern
Nun der Spaten fort sich müht da
Durch das dumpfe Schweigen das sich
Durch die weiten Gänge modert
Nun des Bergmanns Blick sich spiegelt
Sieh , ein Licht , ein bleiches Licht ist
Dort am Felsen oben im Dohlen
Über dem alten Wasserspiegel ,
Über dem alten Strome gehen 
Funkeln sehen ich es von fern ,","Die alten Brunnen rauschten wie im Traum
        durch fernen Hall vertrauter Abendglocken
        und flossen weich ins Dunkel⠁ das den Duft
        nachtschwüler Gärten⠁ die ich spät durchwandert⠁
        still atmend trug. Nun tut sich dämmernd auf⠁
        vom schwanken Frühlicht hingetürmt⠁ umwölbt
        von Felsenstürzen⠁ purpurtiefen Schluchten⠁
        der letzten Fahrten letzte Ruhestatt:
        Mit schwarzem Strom die goldig dunkle Trift.
        Die kalten Eisenstufen schreit ich leicht
        die leise klirrenden ins Tal⠁ daraus
        nicht Rückkehr ist. Nun bette mich
        in blauen Schatten blütenloses Land⠁
        traumstarre Flut!
                                    Schon rührt dein schwerer Hauch
        mich schauernd an. Schon überweht ein Glanz
        mich Trunknen hell wie einer Gottheit Bild
        aus blitzendem Gewölk. Schon trübt und wirrt
        des Lebens Spiegel fern sich wie ein Traum⠁
        der flatternd zwischen Tag und Dämmer lischt.",4.2320876121521
352,GPT2-large,24.150562928742186,"Oh , ich liebe diese Sense auch
Na , das wäre ja zu viel
Was ist das für eine Frage jetzt !
Ach , die Sense schenkt mir noch mai .
Seh ich doch mit dieser Sense scharf
na , das wäre doch zu viel
s ist schon ein wenig de isch .
Was ist denn aimese ? Ah so !
Nichts Nichts etwas von dem nichts . 
Aber die ähm die ähm die Ähm sind .","Wie, meinst du, würden unsre Weiber
           Zu einem solchen Antrag schrein?
           Der Aufruhr wär' unfehlbar allgemein.
           Das gingen sie in Ewigkeit nicht ein!
           Sie sollten ihre heil'gen Leiber
           Vor Männeraugen so entweihn?
           Sich kritisch untersuchen lassen,
           Ob nichts zu groß, ob nichts zu klein,
           Zu lang, zu kurz? ob alle Theile fein
           Symmetrisch an einander passen,
           Durch ihre Nachbarschaft einander Reize leihn,
           Schön an sich selbst, im Ganzen schöner seyn?
           Auch ob ihr Fell durchaus so rein
           Und glatt und weiß, wie ihre Hände?
           Kein schwarzer Fleck, kein stechend Bein
           Den weichen Alabaster schände;
           Und kurz, im ganzen Werk, von Anfang bis zu Ende,
           Der Kunst gemäß, auch Alles edel, frei,
           Untadelig und rund und lieblich sey?
           Das thäten sie (ich rede nicht von allen)
           Dem Amor selbst nicht zu Gefallen.
           Gut! Aber mehr Entschlossenheit
           Fand Paris bei den Götterfrauen.
           Sie zeigten ihm ein edles Selbstvertrauen
           Und keine Spur von Furchtsamkeit.
           Nur Pallas schlägt die Augen züchtig nieder,
           Wie Jungfern ziemt; sie sträubt sich lange noch,
           Da Juno schon gehorcht, und hofft, man lass' ihr doch
           Zum wenigsten ein Röckchen und ihr Mieder.",5.234758377075195
353,GPT2-large,28.17761623841765,"Was werd ich sein ? Ein halber nebel
Dem es vergönnt , aus diesem Leben ,
Aus diesem Wahn , aus diesem denken
Zurück zu treten in des Lebens
Was werd ich sein ? Ein halber tote
Im Irrenhaus , ein halber Jude ,
Und halber Christ und halber ritter
Der andre Christ , der ist mein Bruder ,
Der wird der meinen Seele stehlen
Der meine Seele hat gestohlen","Wo ist im großen Menschenstrom die Welle,
          Die so der Glut von oben sich verschließt,
          Daß nicht ein Teil von ihr des Himmels Helle,
          Frei von des Stoffes Wucht, entgegenfließt?
          Wer ist, der um den Glanz erworbner Habe
          Den angebornen Glanz so von sich warf,
          Daß er hier fürder keiner andern Labe
          Als aus dem Born gemeinen Glücks bedarf?
          Wer ist in dieser frohbewegten Schar,
          Wenn er den Mißklang unsrer Welt empfunden,
          Der ihm nicht dankbar für den Wohllaut war,
          Den er in seinen Melodien gefunden?
          Wer ist, dem nicht der eigne Manneszorn
          Aus seinem Wort veredelt widertönte,
          Daß noch mit Blüten sich des Mißmuts Dorn,
          Wenn auch mit Leidesblüten krönte?",5.119850158691406
354,GPT2,37.70498464401847,"Ein dunkler Rabe zieht gezogen
Es sitzt der Vater auf dem sofa
Der Rabe will den Raben hegen ?
Es sitzt der Vater auf dem Hofe ,
Der alte Alte steht am Throne , 
Es sitzt der Alte hier , der Alte ! 
Der Alte ist des Landes König , 
Der Alte ist des Landes König ,","Und wir? Wir sollten unsern Nacken beugen,
        Den Hohn ertragen und mit Zittern schweigen?
        Brennt in den Adern uns kein Feuer mehr
        Des edeln Zorns ob tief gekränkter Ehr'?
 Des Zorns, der in der Väter Brust gelodert,
        Wenn sie vom Erbfeind Rechenschaft gefordert;
        Des Zorns, der auf der Trift am Schornathurm
        Die Dränger niederwarf wie Donnersturm?
        Hat er nun ausgeflammt? So hör' ich fragen;
        Ward in des Friedens langem Wohlbehagen
        Das Volk entnervt und feig und matt,
        Daß es kein Herz mehr für die Ehre hat?
        O dann sei unser Wappenschild zertrümmert,
        Das einst im Glanz des höchsten Ruhms geschimmert!
        Dann sei zerbrochen unser altes Schwert,
        Das oft vom Lande Unbill abgewehrt!
        Dann geh' zerrissen ewiglich zu nichte,
        Die Heldenchronik unserer Geschichte!
        Und, nicht zu überleben deine Schand',
        Versink' in Abgrund, armes Vaterland!",5.902914524078369
355,GPT2-large,20.874265959922084,"Und morgen , wenn die Trümmer längst besiegt
Wenn nur die Asche besteht er wird es wagen
Und wieder dann das alte Spiel beginnt
Von vorn , von vorn ! und wird zurück , weil alles
Gefällig ist dem raschen Fluge der Zeit
Und morgen , wenn die Trümmer längst vergangen
Auf eine hohe Säule in Florenz .
Was ists mit diesem ganzen großen Posse ?
die Kirche ist zurück sie ist zerstört ! 
Und nur die alten WeihrauchFläschchen stehen","Was rosig einst das Leben ausgebreitet,
          Zerflossen ist's wie Nebel vor dem Blick;
          Ist alles denn so schnell, so schnell entgleitet,
          Blieb von dem bunten Schmelze nichts zurück? –",5.972552299499512
356,GPT2-large,108.26571819624318,"Das rote Feuer steht im Saale , 
Das Feuer flammen steht im Saale , 
Es lodert in den goldnen Händen 
Und will den vollen Becher leeren . 
Ich will das Lied von Liebe singen 
Ich will ein Lied von Liebe singe 
Ich will ein Lied von Liebe singe 
Ich will ein Lied von Liebe singen 
Ich will im Traume in den Tiefen","Ich will das Herz mein Leben lang
        Der Lieb und Schönheit weihen,
        Und meinen leichten Volksgesang
        Der Liebe Schmeicheleien.
        













",5.496912002563477
357,GPT3,31.85918101983068,"Ein Wesen kann zu nichts genügen
weil sich das Ewige in ihm noch regt etc
Das ist der tiefe Sinn des Lebens .
Wenn auch in allen Wesen Einheit liegt ,
Wenn auch in ihnen allen Ewigkeit
In dieser Einheit ist die Welt erbaut
Nichts ist dem Tode unterworfen
Weil es in allen Wesen weiter geht
Das ist der Sinn des tiefen friedhofs
Wenn auch in allen Wesen Einheit liegt
Wenn auch in ihnen allen Ewigkeit
In dieser Einheit ist das Leben tief .
Ein Wesen kann zu nichts genügen
Weil immer sich in ihm das Ewige regt
Das ist der Sinn des tiefen Lebens .","Aber nur in der Unendlichkeit
       Ist die Ewigkeit schöpferisch. 
      
 Nur im Unendlichen sind Sein und Werden kein Widerspruch.
       Nur fürs Unendliche ist das »All« kein Ende. Und",4.533103942871094
358,GPT2-large,29.225207142507557,"Warum ist das , was uns mit leisem schritte
In unsre Kindheit zieht , ein dunkler nebel
Das was aus uns geworden ist und was nicht ,
Die Welt und was sie ist und unsre Liebe ,
Warum ist unter uns das eine leiden
Und alles lieblich lieblich weit und breit und
An unserm Herzen lauert irgend etwas ,
Das wie ein Feuer brennt das uns von ferne
Mit muntern leisen Funken aus den hellen
Die Sonne trägt es auf , uns aus dem glauben
Ein Tröpfchen läßt von ihrem Leuchten fallen
Doch ist uns auch das erste fromme Lallen
Im weiten weiten Himmelszelt verliehen
Es ist das Wort , dem fromme Menschen leise
Durch alle Himmel klingt es wie ein Flehen","Nun, was meinest du? ist dies Leben nicht Freude und Liebe?
              Sind nicht der Gaben von Gott, sind nicht der Wonnen so viel?
          Nimmer welket noch altet das Herz, das Gott und Natur liebt,
              Aber das Herz nur, das liebt, weiß auch von Gott und Natur.
          Liebliches Pulitz, du hast im Frühling Lieder der Schwäne,
              Die sich in lenziger Luft sammeln ringsum aus der Flut,
          Liebliches Pulitz, du hast der Nachtigall Wundergesänge,
              Hast den erhabnen Gesang immer, der brauset vom Meer;
          Wohl ein Nestchen der Liebe, die einsam gerne und still wohnt,
              Wohl für die Unschuld ein Sitz, welcher der Lärm nicht gefällt.
          Doch bedarf der gesellige Mensch zuweilen des Menschen,
              Doch bedarf er zu gehn aus ihm selber heraus.
          Siehe wir schirren den Wagen uns an und suchen uns Menschen,
              Suchen auf anderer Flur andres Gesicht und Gefühl.",4.482913494110107
359,GPT2-large,24.23942722073696,"Er gibt sich selbst , er lebt , und lebt und lebt
Er stirbt Er fällt und fällt ! Ich bin sein vater
Er wird ! Ich auch ! Und tausend Male noch !
Ich küsse dich mein junges , braunes , weißes
Du meine weiße , tiefe dunkle ste
hallo Ich bin dein junges , braunes , altes
Die Berge Mit der Stirn auf deinem Nacken ,
Der Hand auf deinem Knie Du meine rote
Mein dunkel Auge gläsern wie der Tod 
Auf dich mein junges , braunes , schönes weißes","Wie kommt es doch, daß mitten hier im lauten Schwarm
       Entzückter Gäste, die dein Fest versammelt hat,
       Mir insgeheim die schlichte Weise immerdar
       Im Ohre flüsternd liegen muß: Lang, lang ist's her –?
       – Nachdenklich auch und wie der Gegenwart entrückt
       Auf Augenblicke seh ich deinen Vater dort,
       Den Freund, mit dem ich jung gewesen und bei dem
       Das Herz mir immer jung aufgeht, so alt es sei.
       Was wir erstrebt, genossen beide und verschmerzt,
       In tausend Bildern drängt sich's vor die Seele mir:
       Des Scherzes Fülle, dicht am Ernst, und Lieb und Haß,
       Bei vielem Irrtum vieles doch, das nicht getäuscht.
       – Ihm selber aber, wie muß ihm zu Sinne sein,
       Die Tochter heut an eines edeln Mannes Hand
       Zu sehn, dein liebes Haupt, o Kind, bekränzt von Ihr,
       Die lächelnd uns in deiner bräutlichen Gestalt
       Der eignen Jugend Blüte wieder schauen läßt!",4.802865028381348
360,GPT2-large,50.02998718924373,"Heiter grüßt das liebe Kind mich
Sei gegrüßt , du trauter norden
Nah und fern und fern und nah ist
Eifrig so der Weg der Hirtin .
Sei gegrüßt , du trauter Fluß mein
Hold ist deine kühle Flut mir
Aber das Glück ist mir nicht hold ja ,
Nur zum Lachen bin ich bei ihr ,
Sei gegrüßt , du trauter weiler 
Niemals bleib ich lange dir nah !",". . . O wüßtest du, wie hold mit Übermacht
        das Zucken jeder Fiber dich durchwühlt,
        wenn meine Lippen sprachlos Wonne flüstern
        in deinen Leib . . . O wüßtest du, wie wild
        im Taumel deine Glieder beben lernen,
        als wollten sie dem Leben sich entwinden
        und ewig glühn in Wollustfieberflammen . . .
        O wüßtest dus! – Es ist ein Wunder, ja!
        und wer da zweifelt, wird es nimmer finden.
        Doch glaube nur – ach, lehne dich zurück,
        gib über deine Glieder mir Gewalt –
        und wie dem Trüben, dem die Sonne langsam
        aufschließt das Herz, bis sie ihn warm durchströmt,
        so wird auch dir ein unaussprechlich Glück,
        berauschend ein Geheimnis sich enthüllen.",4.636005878448486
361,GPT2-large,45.12392666845514,"Ein Ding , ein Ding ist eine pflanze
Ein Ding ist eine Sache etc
Der Zweifel sucht in jeder Pflanze
Den Keim , der seine Seele sei .
Du hast das große Los gezogen
Dies Los ist eine Blume schön
Der Zweifel sucht in seinen Augen
Den roten Keim der Blüte tot .
Du hast dies große Los bezogen
Der Zweifel sucht in seiner asche
Du hast dies große Los gezogen
Dies Los ist eine Blume doch !
Du hast dies große Los empfangen
Doch ist es keine blume mehr
Denn blume sterben kann ich doch nict",". . . O wüßtest du, wie hold mit Übermacht
        das Zucken jeder Fiber dich durchwühlt,
        wenn meine Lippen sprachlos Wonne flüstern
        in deinen Leib . . . O wüßtest du, wie wild
        im Taumel deine Glieder beben lernen,
        als wollten sie dem Leben sich entwinden
        und ewig glühn in Wollustfieberflammen . . .
        O wüßtest dus! – Es ist ein Wunder, ja!
        und wer da zweifelt, wird es nimmer finden.
        Doch glaube nur – ach, lehne dich zurück,
        gib über deine Glieder mir Gewalt –
        und wie dem Trüben, dem die Sonne langsam
        aufschließt das Herz, bis sie ihn warm durchströmt,
        so wird auch dir ein unaussprechlich Glück,
        berauschend ein Geheimnis sich enthüllen.",5.187652587890625
362,GPT2-large,16.238784668105467,"Doch dies ist nichts Ich , der die wellen
Der ewigen Gegenwart verwaltet
Der Geist der Welt ist mir verfallen .
Doch soll mich dies nicht bitter plagen
Denn allein , ob ich schlaf , ob leben
Es alles ist ein großes wissen
Daß ich ich wieder durfte träumen !
Denn diese Wonne will mich fassen ,
Ich will ihr niemals wiederstehen 
Ich will ihr ganz mein Leben öffnen","Glaube nicht, dies sei nur Träumen,
       Wartend bin ich ohne Ruh,
       Von dir etwas zu versäumen.
       Denn mein ganzes Glück bist du. 
      ",5.250451564788818
363,GPT2-large,24.584653798136944,"Mein armer Sohn , er schläft im grünen
Ich wache auf vom vielen suchen
Auf einmal schreit die alte Mutter
Der Enkel will das Bett ihm räumen
Das eine ist der enkel leise
Die andern beiden sind die waisen
Sie selber können es nicht fassen ,
Das dritte sind die sieben Engel
Das vierte ist die alte Schlange","O süßer Traum im Jugendthal,
       In glückverklärten Räumen,
       O wär's vergönnt mir, noch einmal
       Als Kind Dich still zu träumen!
       Wo ist des Vaters treue Hand,
       Wo sind der Engel Schaaren,
       Die liebend mir der Herr gesandt,
       Vor Unheil mich zu wahren?
       Wo ist der Vöglein süßer Sang,
       Des Bächleins muntres Kosen,
       Der Blüthenbusch am Waldeshang,
       Die Lilien und Rosen?
       Wo ist das liebe Vaterhaus,
       Wo sind die grünen Auen;
       Der Knaben muthig Ringen draus,
       Der Mägdlein stilles Schauen?
      
 Der Vater schläft so kalt und bleich
       Den ew'gen Schlaf der Frommen,
       Und hat hinauf in's Himmelreich
       Die Engel mitgenommen.
       Gewandert sind in's fremde Land
       Die fröhlichen Genossen,
       Im Vaterhaus hat fremde Hand
       Mir längst die Thür verschlossen.
       Die Rosen blühen immerfort,
       Die Vogel singen wieder,
       Doch ach! mein Herz, es ist verdorrt
       Und taub für alle Lieder! 
      ",5.116297245025635
364,GPT2-large,26.538684143150395,"So ein Ding ist gut zu brauchen ah
Na , das wäre ja zu viel
also Suse , suse , suse jo !
Un wie stehts nun mit dem andre ?
Wie sie , so die Ueberaschung hot
Suse suse suse jo aa
In der Wüste von Nevada ist
man in dieser blöden Zeit nit
so des is die Ueberaschung hot 
Heut im Bette in der Kält es ,","Welch ein herrlicher Kopf! Und einer der vielen des Pöbels!
            Macht sie nicht heut das Modell, macht sie es morgen gewiß,
        Wenn sie des Hutes bedarf, ihn gegen die Sonne zu schützen;
            Welchem Rumpfe jedoch setzt man am besten ihn auf?
        Ei, durchmustern wir schnell die Ilias oder die Bibel,
            Welche Göttin beliebt? Welche der Heiligen paßt?
        Juno? Da wär' erst die Stirn zu renken, die römisch und kurz ist;
            Venus? Du stehst mir im Weg, griechisches Mensch in Florenz!
        Heidinnen, packt euch zum Teufel! Ich schenkt' ihn flugs der Madonna,
            Doch die Sixtinische ist leider bis jetzt nicht geköpft.
        Vasen werden zerbrochen und Trauerspiele vergiftet,
            Aber der Maler erharrt seinen Salvator umsonst.
        Sei der Seufzer verziehn! Und nun? Was quäl' ich mich länger!
            Ist nur der Kopf erst gemalt, hängt sich ein Leib wohl daran.",5.503149509429932
