,LLM,rating:,poem
409,GPT2-large,20.02205187537177,"Da wandtest du den Ring von anfang
Und sieh ! er hält den schönsten Ring
Für dich und mich in seiner kammer
Es war im Frühschein schon am Abend ,
Das Fest begann , und schon im saale
Erschien ich vor der Holden Hof
Ein Jüngling in den besten kerzen
Als seine Liebe sie entdeckt ,
Und wie er sinnend so betrachtet
In seinen Augen glänzte Glück ."
410,GPT3,46.704167446868894,"Ist es der Wille eines mannes
Ist es das Spiel der dunklen spiele
Ist es das Streben nach Erkenntnis ?
Ist es der Wunsch nach Glück und Liebe ?
All dies mag sein , doch bleibt die richtung
Was ist der Sinn des ganzen himmels
Ist es die Angst vorm Tod und Sterben ?
Ist es das Ziel der schönheit ewigkeit
All dies mag sein , doch bleibt die schönheit
Die Frage bleibt indes die wahrheit
Was ist der Sinn des ganzen himmels
Wenn nur nichts ist als stille Schönheit
All dies muss sein , doch bleibt die liebe
Der Sinn des Ganzen ist die Liebe
Der Sinn des Ganzen ist die Liebe"
411,GPT2-large,34.393036585634654,"Der Mensch von seiner Art , von seiner selber
Als Krone seines Daseins , ganz gefangen
Und nun sein Dasein trostlos sich beweget ,
Die Seele sich in Schmerz und Pein verfangen .
In ihrem tiefsten Wesensgrunde mißlang
In ihrem tiefsten Wesensgrunde führte
Was sie mit Sehnsucht angefacht im Traume ,
In ihrer tiefsten Wesensgrunde wehrte
Die Macht des Schicksals ihr in jeder Wendung ; 
Was sie des Lebens höchste Frucht und Blüte"
412,GPT2-large,25.887339354594058,"Mach es wie ein großer bruder
mach es wie ein rechter idiot nur ,
du hast nichts erreicht mehr da
Maches wie ein großer Bruder sein .
Mach es wie ein weiser Mann er
wird sich auch sein Herz verzehren hier
mach es wie ein rechter Mann so
nichts erreicht nichts nichts ist das
was den großen Menschen tötet
mach es weiter so ich glaube gar"
413,GPT3,2.4663290166303344,"Doch wie erwachet aus dem auge
Wenn sich vor dir die Schatten senken
Und deiner Seele tiefe Tage
In ihrer Trauer niedersinken ,
Das Wesen , welches dich geschaffen
Vorbei an allen Welten leuchten
Und immer wieder neu erschaffen
Was nur im Traume wir erblickten
Bis dato in des Ewigen Armen 
War eines Tages auch geworden"
414,GPT2-large,26.14741815890234,"Ich war ein Sprosser aus dem hause
Der Stern , vor dem der Edle endet
Da er mich traf ist er ein Riese .
Er sah mich an den Ästen lehnen
Und sah mich an am Auge lange
Ich kann nicht mehr Ich werde bleiben
Du bist mein Wille in dem Maße ,
Das Du aus meinem gibst und meines
Ich will es in die Weiten tragen 
Und aus der Erde soll ein Acheron"
415,GPT2-large,32.83511908780536,"Kein Wesen kann zu nichts erwachsen
Du selber sollst ein Blümchen auf der Flur
Ein Stern am Himmel oder ein Schimmer
Am Wasser sein , ein Hauch an Duft , das ist
Nicht Selbstzweck das ist bloß gestaltung
Der Wille ist ein Knabe , aber klug schon
Soll sich des Lebens Frucht entfalten .
Der Wille ist ein Kind was will und kann ,
Die Frucht der Willens ist die reine
Was ist sie minder als ein Blümlein oben
Und so im Kleinen , wie im Groben
Erwählend sein Das ist kein Traum und Schein .
Ein reines Blümlein ist die reine
Der Wille ist der Engel hinterm Herd
Und so ist er nicht lange bei mir"
416,GPT2-large,47.15289128576997,"Ein leerer Schwall von kleinsten worten
Was bin ich selbst ? Ein Kind der hölle
Ein Schatten eines Traumgesichtes ,
Der halbe Weg von Gott zum Ziele ,
Den tropfen muß ich selber singen
Der Tropfen muß in tausend werden
Was bin ich selbst ! Die Tropfen sinken
Und fallen zu keinem Zweck auf Erden .
Der halbe Weg von Gott zum ozean
Was bin ich selbst ? Ein Kind der falle
Der leere Schwall von kleinsten Wesen ,
Was bin ich selbst ? Ein Kind der hölle
Ein Schatten eines tollen toten
Der Tropfen muß in tausend werden
Der tropfe muß in tausend tauen ,"
417,GPT2-large,15.655950361827058,"Nicht wahr , es ist ein herrlich thöricht Ding
Zu viele glauben frei nach Platon Glaube
Und hoffen sie , zu türmen alle Welt
Zu mächtig ist die Welt , das Weltmeer wimmelt
Von seinen Wassern Ach , von welchem ma
Wird es uns einmal an den Busen fallen ?"
418,GPT2-large,10.723099069877183,"Der Meister , der nach ewgen quellen
Wie selber sich der Baum zum Himmel hebt !
Hat denn nicht auch an seiner krone
verwandt Genesen schon Natur und Geist ?
Man siehts , daß du dem Alten , guten
das deine nur dich selber du nennst ja ,
in deinem Schönen dich verwandelt
das UnNeue plötzlich an die frische Brust !
Du bist zu dir , zu dir am besten
bewußt in deinen Träumen dich versenkt"
419,GPT2,8.970521879027032,"Mit dabei Mit einem vollen Becher Wein hold
In die Augen voll von deutschem Wortverlangen ick
Du Ein düstrer Blick , ein Blick von fremdem Aug mir ,
Dich Ein Blick von böser Hand in fremde Augen blick ,
Hold , und so Du stehst an einem fremden himmel . 
Wenn wir uns Wenn wir uns was Du bist die Deutsche wurst ! 
Schatten , Mond , Der Mond , dem uns die Nacht gegeben , 
In der Schatten Traum entschwand der Liebe Bildnis ein ."
420,GPT2-large,30.931025714695316,"Ich hab ihn doch geliebt , den kleinen
Es steht ein Baum an unserm saale
Der stund uns fern mit seinen Zweigen ,
Er war in lichter Wolkenhülle
Und gab dem Aug ein sanftes klingen
Es liegt mir fern , mich hier zu senken
Was läßt die Seele mir erklingen
Als nur das Lied , das du gesungen ,
Wenn in den grünen warmen Lüften 
Wo keine Stätte ist für Schmerzen"
421,GPT2-large,17.003800207682676,"Hier im Stein und im Gebirg nicht
Nur das Ewige regt sich hier nicht
Stille sitzt das Große wie dort ,
Stille ruht des Kleinen im atem
Nah und fern und fern und nah sein , 
Wenn du einmal still begreifst das"
422,GPT2-large,40.597398625170115,"Erwachte was war als es schon verhallte ? 
die Frage nach dem Lichte fand der Mensch nicht 
Und er die letzte Stunde scheint geschlagen 
Und er , den alles Licht erleuchtet hatte , 
Um den sich alle tausend Sonnen drehen 
Um den herum sich alle Sterne drehen 
Durch ihn , den keine Erdensterne nähren , 
Um den sich alle Erdenblumen drehen 
In ihn den Gott der Zeit und aller Sterne 
Und alles nun wie in sich selbst verschwunden ,"
423,GPT2-large,31.829472203911443,"Doch , was das Tor des Schönen zeigte
Es kann nicht schöner werden eben
Wenn ich mit frohem Ernst vermeine ,
Daß ich es erst in dir entdeckt ,
Damit ich auch das Schöne hätte
Aufs Tor des Schönen tratst du dann
Wenn mich mit frohem , freiem Muthe
Nicht mehr das Tor des Schönen hemmt ,
Wenn sich am Zauber schon die Sinne 
Doch in mir selber noch nichts rührt"
424,GPT2-large,84.64079146682475,"Wer ist der Mensch ? Ein dunkel schatten
Und gänzlich ohne Wert und Würde ,
Ein andrer Mensch , als tausend denken
Der Schatten eines Traumgesichtes ,
Ein andrer Mensch , als tausend nennen
Das ist mein Ich ! Ich bin der Meinen
Kein andrer Mensch , als tausend nennen
Ein andrer Mensch , als tausend meinen ,
Ich bin der Meinen Ich und diese
Ich bin der Meinen Ich und viele ."
425,GPT3,17.247588933867355,"Sternes Glanz und Stille regt er nur zum Traum mir ; 
Wie ist seine Wohnung in den ewigen Räumen dort ! 
Aber im tiefsten Busen , in der Seele flammen , 
Ach , Ach , in der Seele brennen seine Lichter loh ! 
In der Seele lodern sie und leuchten flammen 
Auf der Erde nieder , funkeln in den Augen mir , 
Sprühen in der Red , in allen Taten flammen ! 
Wenn des Dichters Busen , seine Lippen nur sind ,"
426,GPT2-large,56.848411536837595,"Doch nun zum zweiten Mal geschieden , 
Soll ja die Lieb in Flammen sprühn ; 
Soll , was die Hoffnung mir beschieden , 
Mit dir in diesem Born vereint , 
Aus dir und nur aus mir gesprießen ! 
Sollst du , wie in der Urwelt Eden , 
In meiner Brust sich regen sehen , 
Und , gleich dem Baum der Poesie , 
Mit ihrer Götterwelt verwoben 
In meines Lebens eitlem Wahn ."
427,GPT2-large,25.35496064740729,"Ach ! und was ich staunend an mir
Ich erschau und bin entzückt nicht .
Wie die Kräfte , so du ewig
Immer so und so du bist ?
Wie Natur im Schaffen ewig schafft
Wie ? das ist ein Wundern , oder nicht ?
Wie die Kräfte , so du auch bist
Ich erkenne dich im wesen
Aller Schöpfung ganz und gar ist
Nah und fern und fern und nah ist"
428,GPT2-large,70.77231056027225,"Ich selber hab ihn oft begegnet
Ich selber hab ihn oft begegnet
Ich selber hab ihn oft gesehen . . .
Ich selber hab ihn oft gesehen ,
Den reinen Geist der ewgen Wahrheit . sünde
Das eine hab ich immer noch nicht
Das ist , was mir , um dessen willen ,
Ich dauernd gegen dich verkünde . . .
Ich selber hab ihn oft gesehen 
Ich selber hab ihn oft gesehen"
429,GPT3,3.328942897068228,"Nicht , weil er Einheit sucht des himmels
Und nur in seinem eignen Ichen ;
Nein , er begehrt im weiten weltraum
Nach dem zu sehn , was er geschaut .
Doch bald erlischt der lichte himmel
Und am Gebirge steht er dann .
Das Schimmern aus vergangnern quellen
Wird eines Tages kalt und hart .
Und möchtest du das Schöne machen
Das bleibt dir unbegreiflich nur ."
430,GPT2-large,16.698629311501318,"Lebe wohl das war gemein nicht 
sondern du bist doch ein Reicher hier ! 
Wer sich selbst die Taschen leer macht 
also der darf sich nicht wundern mehr , 
Wenn er auf den Rippen mir sitzt 
Soll ich denn , um euch zu quälen gar , 
euch im Schlafrock quälen mich noch ? 
Hab und seis um ganze Welten noch 
wer ist da , der das nicht that ? 
Schmacht ! die lange Nacht war sehr schwer ."
431,GPT2-large,72.94021603486074,"Das alles kann kein Freund von ihr bestritten . 
Ja , Freund , das ist sie Eine leere Hülse , 
Die man , um sie im vollen Lauf zu halten , 
zunächst nicht mit nicht mit zu füllen brauchet . 
Sie hülfe nichts dabei , sich drum zu kränken , 
Da sie aus welchen Gründen auch nicht füllet , 
Daß unter solchem Tand die Menschen leiden . 
Sie hülfe nichts daran , sich drum zu kränken , 
Da sie aus welchen Gründen auch nicht füllet . 
Da sie aus welchen Gründen auch nicht füllet ."
432,GPT3,18.47284591574456,"Die Gegenwart ist wie ein denken
Das auf uns lastet täglich neu
Der tiefe Sinn all diesen Dingen
Entzieht sich leider unsre Zu
Doch wer die Schönheit will erheben
Und weiß , was Liebe ist und Treu
Der sucht und findet auch das Leben
Und alles kann ihm werden neu
Was nützt es , wenn wir uns begeben
In Lethargie und Trägheit nur
Wir müssen selbst die Schöpfung heben
Und allen Dingen neuen Lauf
den geben , die in uns gegeben
Was Liebe ist und auch Geduld
Und alles andre wird sich heben"
433,GPT2-large,22.446822119997815,"Und daß er , während er sich selbst bewahrt
Die eigne Dummheit immer wieder spiegelt
Und eben dies ist es , was die große Welt
Am meisten schmerzt Denn ach ! ihr wehet immer ,
Am meisten leidet ihr , wenn ihr die Schuld
Nicht bei euch selber , sondern beim kollegen
Bei seinem eignen Ungemach entdeckt .
Es ist Es ist Dies sagt sich leicht im Kreise
Und reimt sich wieder viele hundert Jahr 
Und wenn euch also Einer etwas fragte"
434,GPT2-large,26.448823860522975,"Aus der Feder meiner seele
Nun ist dieser schwere segen
Dieser tod uns nah gezogen ,
Unsre lieblos arme hülle
fällt herab durch unser wollen
Ohne sinn und will nichts sein
Uns das herz im herzen ist ein
Ohne mut und mut und willen
Muß die liebe still vergehn so
Muß die liebe stumm vergehn ihr
Aus der Feder meiner es war
Dieser schwere fund von nichten !
Aus den lämmern meiner wund eilt 
Aus den lämmern meiner nacktheit"
435,GPT2-large,34.50801716001931,"Ist das Große etwa ganz klein
Einstens ward es doch mir so
Seltsam fremd und fern und doch gut
Groß und Klein in Eins vereinigt ,
Groß und Klein in Eins getroffen
Groß und Klein ist mir willkommen ,
Nah und fern und fern und nah ist
Niemals mir wird klein genug sein ,
Niemals mir wird fern und nah sein
Nun der Stern sich uns gesellt hat ,"
436,GPT2-large,49.5899865092854,"Doch für den Augenblick nicht fasse 
Was dich im tiefen Busen hält . 
Was für ein Licht in deinem Auge 
Du glaubst es , wenn du es gesehn . 
Und wie , mit seinen Flammenwerfern , 
Das Herz an schönen Dingen hängt , 
Mußt du es auch empfinden können . 
Und wie die Liebe in dem Glanze 
Ist auch der Schönheit Zauber hangen . 
Wenn nur der Zweifel fern und weit ."
437,GPT2-large,18.7526025509703,"Niemals Niemals nie zuvor hat sich der Mensch so
groß gefühlt , als in der Schöpfung höchsten Höhen wir .
Da die Stimme Schallend über die Berge scholl da
Da er aufwärts stieg aus lichter Urne zu dir
in die lichte Erde sah er , sah den Äther sich
Froh sich fühlen , frei davon , wie er sich einst fand
Da er durch die lichte Höh dir näher kommen
Da Da was ist das ? Nein doch du kennst den Spruch von oben
Sagt die Stimme Schallend über die Berge scholl es
Da geschah es der Mensch war Mensch geworden dann ."
438,GPT2-large,53.69897955264438,"Und macht Das andre Leben auch nicht schöner
Dies heißt zum Teil , daß andre ihre kosten
Oh , daß sie was gehabt für andre Sorgen !
Und daß sie andre neidisch machen können
Und daß sie andre traurig machen heien
Ja , daß sie andre neidisch machen mögen
Ja , daß sie andre traurig machen können !
Und daß , wenn andre Menschen sie verehren
Und andre Menschen Andre lieben sollten , 
Und sie nicht einmal andre lieben könnten ,"
439,GPT2-large,32.59272244980043,"Doch wie der Geist aus dunkler tiefen
Wenn er im Bilde sich gezeigt
Was ist er ohne dich geblieben ?
Was ist dein holdes , süß Gesicht ?
Die Blicke , wandt ich sie vergebens
Sie waren zu der Liebsten Bild
Und ob sie nun in fernen Fernen
Von immer meinem Herzen schwand ,
Sie blickt mir noch hernieder heute . 
Es leuchtet doch der Liebe Strahl"
440,GPT2-large,35.84030240255152,"Denn auch der besten Menschen beste reden
Sie können sie nicht einmal selber haben
Die besten Köpfe müssen sich verzetteln ,
Die ärmsten müssen immer ärmer leben ,
Wir leider haben eine böse liebe
Die ganze gute Menschheit wird gelesen
Die besten Köpfe müssen in die Tinte
Die armen Pfaffen müssen in die Eisen
Die edlen Seelen kommen in die Klapse 
Wir leider haben eine böse liebe"
441,GPT2-large,33.388006941909524,"Der Mensch ist Philosoph , die Welt ist Hölle . 
Der wahre Künstler drückt umsonst die Lettern 
Zum alten Handwerk kehrt der Weise wieder , 
Das heißt daß er nicht daß er etwas fände . 
Ein Philosoph kann niemals etwas finden , 
Du willst was ? Ich will eine Muschel haben ! 
Der Weise selber ward ein großer Räuber , 
berlin Ich war nicht mal ein großer Räuber . 
Und daß der Mensch nicht besser werden könne , 
Das ist was ganz Gemeines , Herr Geselle ."
442,GPT2-large,33.94011113164669,"Anger , Wiesen , Bäume , hütten
So ist meine Welt , mein wesen
Sehnend , selig , ohne Leiden
Bin ich da zu Gottes Füßen ,
Bin in ihm zu Haus und will auch
Schaffe mit ihm meine Welt so
Nah und fern und nah , ich seh dich ,
Dir zu Füßen will ich legen ,
Dir zu Häupten wollen wir auch . 
Nah und fern und fern und nah sein ,"
443,GPT2-large,49.05496162107576,"Der Frühling steigt vom Himmel leise
Es selber ist ein Rauschen im Eis ,
Und leise wie der Hauch des himmels
Ist auch die Liebe in der Welt
Und leise wie der Hauch des Himmels
Die Liebe mitten in der Welt
Und leise wie der Hauch des himmels
Ist auch die Liebe mit der Welt
Und immer an das Liebste glaube
Das ist mein Stern , er leuchtet mild
Wo ich und alle meine brüder
Der Stern war schon zu Haus im Meer
Ich glaub an ihn und bitt ihm heute
Sei unsrer Eltern Trost und Mut ."
444,GPT2-large,89.96158142455872,"Was ich mit Augen sah und Ohren , 
Ich mit den eignen Händen sang , 
Was ich mit Augen sah und Ohren , 
Ich mit den eignen Händen sang 
Allmählich ward ich Mönch und Nonne 
Ich mit den eignen Händen sang . 
Und als ich ging auf ebnem Boden , 
Mein Fuß mir festen Stand gewann , 
Wo mir , wie mir der Jungfrau Füße , 
Ein Hauch des Himmels ins Gemach"
445,GPT2-large,52.35511541057116,"Nur das Große bleibt sich gleich sein
Also ist das Große so klein .
Alles nach der eignen Art sein
Nah und fern und fern und nah sein ,
Nah und fern und nah und ewig weit
Nur das Ewge bleibt sich ähnlich
Also ist der Geist sich selbst nur
Nah und fern und fern und nah sein ,
Immer aus sich selbst heraus nicht
Nur ins Ganze denkt und sich hält ."
446,GPT2-large,29.82111132737868,"Und doch , nach tausendjährger Schmach entbrannt
Ist jene Zeit , das feige Niedermetzeln
Der Menschheit durch den Menschen ist sie eben
genau Das ist es , was wir tief vermissen
Und was sogar den höchsten Geist uns minnt
Denn darum , weil entsetzlich wir gesündigt ,
um unsrer selbst , des Menschen Not und treue
Das ist der Fluch , daß wir nicht alles wissen
Denn darum , daß der Mensch sich selber nur"
447,GPT2-large,11.32790745188111,"Ich hab noch die alte Scherbe hier
Sie Der Herbstwind treibt es fort ja
O , daß es ein Hund gewesen ist !
Na , das wäre ja zu viel !
Na , das wäre viel an Arbeit noch
Ich ich seh den toten reiter
oh der netzt , mit nassen füßen geht .
Da die Sense , die sie schneiden
so als wenn du selber pochtest drauf ? 
Jetzt die Sense ! Nun zum Pferd das"
448,GPT2-large,19.98697747896802,"Auf das Urtheil ist mir nicht
Art von Glück , und welche schönheit !
Welch ein ungeheurer Drang mich
Mich ergreift , von Ort zu Ort sich
Hin zu seyn , und stets aufs neu sich
Glück und Art und Art zu lieben .
Immer sehnend nach dem geben
Tauschend um der Liebe Gaben .
Ach ! der Tausch hat mich erhoben
Tausch ich gegen Lieb und Leben"
449,GPT2-large,14.785857639418063,"Vor dem alten König saß im Kreis sein Roß so
vater Er Er Sie Wie des ? Er Wie ? Was ? Wie der
Sultan Abasch bin Sie ich Und Ihrer seits ja ?
Sultan ? Sultan ? Ah und wo ist Ah und wo Ihr ?
Rastlos rastlos windet Er sich durch die flammen
Wüste , hin vor dessen Angesicht und stiehlt sich
über die wüste Heide in sein süßes , warmes ,
zornges , liebevolles Vaterland mich hin .
Über das Vaterland mich Oh wie es mir nach eilt !"
450,GPT2-large,12.912655351936651,"Was war denn die große stimme
als ich klein war ganz zu mir hin
ich war klein und laut und sehr schwach .
Später kam der reifer schritte
später , der war auch nicht so schlecht
Später später kam der ganz mond
War mein Leben dann am rande
Aber der erde reifer schaft sich"
451,GPT2-large,19.248705427928744,"Lebt ich doch in einer Welt so
So wie ich sie mir gebildet
Wandelnd immer weiter fort ich ,
Stets im Wechsel blieb es immer
Rein und wahrhaft menschlich ist der
Was das kleine Wort geschrieben
Wenns Wenns Weiß ich ganz gewiß sein ,
Stets im Wechsel bleibt es immer
Wahr und menschlich ist die botschaft . 
Nah und fern und nah und ewig weit ,"
452,GPT2-large,209.99011906387844,"Die Zeit ist schön im jungen Jahre 
Die Zeit ist schön , im dunklen Alter , 
Wenns immer eitle Träume wären 
Wenns immer eitle Tränen wären 
Wenns immer eitle Klagen wären 
Wenns immer lichter werden würde 
Wenns immer lichter werden würde 
Wenns immer lichter werden würde 
Wenns immer lichter werden würde"
453,GPT2-large,15.962004505875905,"Das wahre Leben ist erhalten
Die Blüthe doppelt ist der Frucht gerecht
Zum Menschen ist sie nie entwehen . . .
Denn erst im Dasein reinigt sich der Geist ,
Und erst dies reinigt sich auf allem
Zu Tod erstarrt der eignen Seele Hauch
Doch erst in seiner eignen Wahrheit ,
Und was in uns in tausend Falten lag ,
Und was im Herzen uns beklommen , 
zerstört Erstarrend ist die Stimme dann ,"
454,GPT2_top_p,18.135535705823326,"Vor allzu langer nächtger Zeit
Vor allzu langer nächtger Zeit .
Erlösung blieb mir stets versagt
Und dennoch ist , wer sie betrat ,
In aller Qual mein Trost und Hohn
Wir finden uns , in jedem Trost ,
Verbunden sein von Mann zu Mann
Die Freundschaft ist das treue Wort noch ,"
455,GPT2,3.5344825075582893,"Wer ist ein Künstler , wer ein wesen
Die Augen wölkeln sich für jahren
Und sollen Jahre wiederkehren
Und wilder Wahn , im Geist zu girren ,
Den Leben hältst in nächtgen Träumen , 
Du mußt das Leben mit vollenden 
Der große Mond am weiten Himmel . 
Erscheint zu mir herein die Sonne ,"
456,GPT2-large,23.82122450166475,"uns uns ist die Welt ein Buch ja
alles in ihm steht geschrieben ja
durft nicht wahr sein sondern nur so
das muß einen Warum ist mir fremd
Worte , die nicht unser Mund hat
ist ein Ding , nicht alle Tage gut
ist ein Ding , nicht alles so schlecht
das das das ist ist ein Grund nicht dumm
hat ich hab nichts andres zu bieten
ach ihr meint das das kann ich nicht tun
weil ihr meint das geht nicht mehr fort
daß du es das kann ich auch nicht tu ,
das kann nur für mich sein also
wenns nicht wieder ist wie vormals .
Drum ist es ein guter Rat ihm"
457,GPT2-large,31.244662570778857,"Doch was das Herz entzückt , das rechte
Das tu nicht mit dem Finger je !
Verachtend alles Edle leise
Bis , nach und nach , des Menschen Geist
Den hohen Pfad der Weisheit fände
Das ist die Kunst , das ist die Welt ,
Nach Wahrheit muß die Seele handeln
Es sei in allen Dingen rein ,
Die Wahrheit sei in allen weisen
Das ist der hohe Sinn , der Geist ,"
458,GPT2-large,34.882020491643495,"A wie Apfelbaum , der Bäume ohne Kern hat
B wie Brotfruchtbaum , ein Kern von bloßem Saume ist ;
C wie Chlorus , der , wenn er im Meer begegnet
Wenn er erst im Körper war , mit hundert facher Gier
In den Grund des Wassers kriecht als wie zum lande
D wie ölbaum , dessen Äste in der Wildnis sind ,
E wie Eichenbaum , der über die Erde hin eilt
F wie Fäulnisbaum wenn aus den Büschen fahl und alt
G wie neuer Kohlkopf , der im Treibhaus noch lebt
H wie Hülstabaum , ein Baum der noch in Bäumen lebt
O wie Polfußbaum der sich im Winde wiegt da
O wie Rosenholz mit seinen gelben Blättern da
S wie Silberrohr mit dicken Knöpfen drüber
Aber der Baum der Wald bedeckt die weite Fläche nur
S wie Seerücken über dem Meer das weit und breit ist"
459,GPT2-large,23.114054133886473,"Und so Und so in meinen Tagen eben
Ist also mir die Zeit nicht dumpfer , stärker
Als sie es dumpfer , leerer , düstrer fand
Bei jenen Zeiten , die dahingewendet ,
Die nun nach allen Seiten offen stehn
Als ich , ein armer Stummer , mit dem ersten
Nach meinem Lieben , meiner Freud gesehn
Hinuntertaumelt auf der Lebensreise
In Auf der Mutter Erde grüner Spur . 
Und an dem Strand des Meers und an dem Strand des"
460,GPT2-large,39.41508864876601,"Erglänzte , wie das Wetter , schnell zu Tage 
Der Menschen Geist war frei und seiner Schranken 
Erschöpft und glühend von dem langen Leben , 
Und sah in ihrem Schaun das All entzünden ! 
Das alles war am Abend des Fests , da sie den 
Hinab ins Dunkel ihrer Urne senkten , 
Den Schatten seiner Seele vor sich nieder ; 
Und sah der Erde ihre Trümmer liegen . 
Und sah das Kreuz an seinem alten Stabe 
Hinunter auf den dunklen Erdkreis zeigend"
461,GPT3,1.272560492060866,"versprach Er treu von seinem scheiden ersten
Wenn wir getrennt im ird'schen Tode werden einsam
Und eine späte Wiederkehr erwarten ,
Am Ende dieses schwere Sinnenpfades ,
Dass wir im ewigen Leben würden alles
Doch was ist ohne Wiedersehen werden
Wenn alle Tränen , alle Schmerzen enden .
Und dennoch ist am Ende nur das Warten
Bis dato an die Grenze aller Tage , 
Die Nacht die nichts von allem aufgehoben"
462,GPT2-large,34.64142104039759,"Die Hälfte , die dem Lichte nah
Die wird mir immer wie mir scheint
Doch , was ich bin , ist bloß ein Teil
Des Ganzen , das nicht mehr sich schafft .
Ich bin , und was ich sei , ist nur
Dies Dasein ist des Menschen Wahn
Ein Spiel , was er erfunden hat
Zum Spaß , ist er von Anfang her
Den ganzen lieben langen Tag , 
Denn alles , was er schuf , ist nur"
463,GPT2-large,26.848560309658094,"Das ist doch ein schöner zustand
das kann doch kein Herbst sein nein
Es ist noch ein Weilchen weile ,
bis die Tage wieder kürzer sind
ich bin klein und laut und eigen
also eh ichs recht bedenke bin
bin ich schon ein andrer wieder .
So , das war ein Schuß mit Tränen dann .
Das ist doch ein großer jubel 
Das war eine schwere Kugel sein ."
464,GPT2-large,55.88832057668942,"Du andre möchtest gern vollenden , 
Was einmal dir das Leben schwer gemacht 
Es ist vergebens , sich zu rächen ! 
Doch wisse Wo dein Herz ein Opfer frißt , 
Die Schuld ist deiner Seele Schanden , 
Den Schanden sollst du sühnen , groß und süß , 
Die Schuld ist deiner Seele Schanden 
Du sollst nicht länger in dem dunkeln Schacht 
Der dunklen Nacht des Lebens waten ! 
Es ist das rechte Herz ein leerer Faß ,"
465,GPT2-large,33.07949722051412,"Der vater Rhein ist gegangen ihm
Der vater Rhein ist aufgegangen !
Der sonne heitre Die ganze kammer
Der vater Rhein ist aufgegangen
Die sonne heitre Die ganze wüste
Er flammen sah bis auf die weste ,
bis mitten in sein mählich helle
Die seele in die ewige seele
Der vater Rhein ist aufgegangen ,"
466,GPT2-large,31.837768072187824,"Was bin ich mir ? Das ist die hölle
Und was mich treibt ? Der Drang , den andern
Das andre ist die Seele selber .
Was mich bewegt ? Ein Hauch der Seele
Im dunklen Geisterreich der worte
Ich weiß nicht was und möchte wagen
Ich weiß genau , daß dies mein eigen
Mein eigen wesen zeug und werde .
Wenn ich mein eignes bin Und fühle
Ein wesen ganz unnahbar eigen
Ich weiß nicht was und möchte wagen
Ich weiß genau , daß dies mein Wille
Die fremde Seele meine seele
Die fremde Seele meine erden
Wenn dann das andre Ich gefunden ."
467,GPT2-large,19.083614643826373,"Hüte dich vor groß Geschrei du . 
Hab ich wieder was geleistet hier , 
hmmmm und wieder was von dem . 
Hab ich wieder was geleistet hier 
Hä ? was ? so ne art scherz ,"
468,GPT2-large,34.51276705383114,"Sie Sie Ist venus in mir , das ist alles
Ein andrer andre Name für denselben
Den wirklich guten Willen muß man sehen
Zum Beispiel bei den meisten guten Köchen .
Der gute Wille hilft uns leider wenig
Wie immer man das Leben auch begründet
Denn wer kann sich das Leben schöner wünschen ,
Als wenn die Welt ein guter Garten wäre ,
Die besten Bäumchen stehn in diesem Garten , 
Und alle diese Bäumchen werden blühen"
469,GPT2-large,25.74577033913303,"Wenn wir der Dichtkunst Kinder hätten
Ich sah dich in der Dichtung Reich .
Was dort ein Göttername feiert
Ein neues Wunderwerk der Kunst ,
Das träumte dir des Liedes schatten
Was dir der Dichtung Flügel schwang ,
Das stand vor dir in alle sternen
Es lebt die schöne Zauberwelt ,
Es lebt das Bild in allen zügen
Und doch ist alles wie in trüber"
470,GPT2-large,14.69896899077367,"Was du mit Liebe tust , sei allein
damit das Ewge ist kein totes Sein
Und alle Wesen , alle welten
Der Erdball ist das wahre Reich des Lichts .
Was ihr aus Liebe tut , ist wirklich
Ihr lebt Ihr lebt ihr seyd das wahre Reich
Des Lichts und ist nicht Tod und fieber
gesang Der Dichter spricht Was soll ich hier
Aus Liebe tun ? Und alles allein
Ist Leben immer , also sei es mein"
471,GPT2-large,45.259664601202985,"Der Morgen graut in meinem Herzen , 
Als wären gestern Nacht die Sterne 
Und säh ich auf die Erde wieder , 
Ich müßte doch die Sterne lieben ! 
Was bin ich selbst ? Ich bin ein Spiegel , 
Ich kann mit meinem Geiste messen , 
Ich kann mich lösen selbst aus allen 
Doch wenn ich allzu fest mich halte , 
Wer mag mich dann von hinnen schrecken ? 
Als ob in meinem Lebenswunder"
472,GPT2-large,41.39046405985247,"O Zeit ! mit deinem eitlen werden
In deinem Licht und deinem Glanze
Ist meine Seele matt geworden
Und reif zur eignen Ruhe schon .
Das Alles war ein Wahn der vielen
Ein Traum , der bald verweht und stirbt
Was soll ich nun die Liebe wählen ?
Das eine ist zu stolz und reich ,
Das andre hat sich mir verschlossen . 
Das andre ist zu lieb und fein ,"
473,GPT2-large,28.57432803556182,"Das sind des Waldes grüne wälder
Das ist des Waldes grüne eichen
Und auf dem Wege hinkend liegen
Die weiten , weiten , grünen Felder .
Ich sah den Mond , ich sah ihn sinken
Ein Traum war seine blassen sonnen
In einem Herzen ohne Sehnen
Und ohne Hoffnung ganz versunken
In einem Lächeln süß in Wogen ."
