,text,rhyme,problem,file
4962,"[' freute mich der muntern dirne ', ' ihres rothen wangenpaars ', ' ihres mundes ihrer stirne ', ' ihres blonden lockenhaars ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4963,"[' blickt auf busentuch und mieder ', ' hinterwärts gelehnt am baum ', ' streckte dann ins gras mich nieder ', ' dicht an ihres kleides saum ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4964,"[' was ich weiland that als knabe ', ' werd ich wahrlich immer thun ', ' bis ich werd im kühlen grabe ', ' neben meinen vätern ruhn ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4965,"[' k limme mutig den pfad bester den dornenpfad ', ' durch die wolken hinauf bis du den stralenkranz ', ' der nur weiseren dichtern ', ' funkelt dir um die schläfe schlingst ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4966,"[' heisser liebe durch dich enkel und enkelin ', ' gott und seine natur herzliche brudertreu ', ' einfalt freiheit und unschuld ', ' deutsche tugend und redlichkeit ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4967,"[' stilles trittes o voss wandelt indess dein freund ', ' durch gefilde der ruh lauschet der nachtigall ', ' und der stimme des leisen ', ' mondbeschimmerten wiesenborns ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4968,"[' singt den duftenden hain welchen das morgenroth ', ' ueberflimmert mit gold oder den frühlingsstrauss ', ' der am busen des mädchens ', ' mildgeröthet vom abend bebt ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4969,"[' mir auch weinet auch mir wonne das mädchen dank ', ' küsst mein zärtliches lied drückt es an ihre brust ', ' seufzt du redlicher jüngling ', ' warum barg dich die gruft so früh ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4970,"[' e in leben wie im paradies ', ' gewährt uns vater rhein ', ' ich geb es zu ein kuss ist süss ', ' doch süsser ist der wein ', ' ich bin so fröhlich wie ein reh ', ' das um die quelle tanzt ', ' wenn ich den lieben schenktisch seh ', ' und gläser drauf gepflanzt ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4971,"[' was kümmert mich die ganze welt ', ' wenns liebe gläslein winkt ', ' und traubensaft der mir gefällt ', ' an meiner lippe blinkt  ', ' dann trink ich wie ein götterkind ', ' die volle flasche leer ', ' dass glut mir durch die adern rinnt ', ' und tauml und fodre mehr ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4972,"[' die erde wär ein jammerthal ', ' voll grillenfang und gicht ', ' wüchs uns zur lindrung unsrer qual ', ' der edle rheinwein nicht ', ' der hebt den bettler auf den thron ', ' schafft erd und himmel um ', ' und zaubert jeden erdensohn ', ' stracks in elisium ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4973,"[' er ist die wahre panacee ', ' verjüngt des alten blut ', ' verscheuchet hirn und magenweh ', ' und was er weiter thut ', ' drum lebe das gelobte land ', ' das uns den wein erzog ', ' der winzer der ihn pflanzt und band ', ' der winzer lebe hoch ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4974,"[' und jeder schönen winzerin ', ' die uns die trauben las ', ' weih ich als meiner königin ', ' ein volles deckelglas ', ' es lebe jeder deutsche mann ', ' der seinen rheinwein trinkt ', ' so lang ers kelchglas halten kann ', ' und dann zu boden sinkt ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4975,"[' e s zirpten grillen und heimen ', ' von grünen sträuchen und bäumen ', ' floss abendkühlung herab ', ' als hinter garben von weizen ', ' ein wahrer engel an reizen ', ' dies pfand der liebe mir gab ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4976,"[' sie sprach mit frölichem mute ', ' trag diese blumen am hute ', ' und dieses goldene band ', ' und gab die blumen und flittern ', ' an meinem hute zu zittern ', ' mir in die wartende hand ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4977,"[' die blumen hab ich getragen ', ' seit vierzehn glücklichen tagen ', ' und diese schwanden so schnell ', ' ihr bänder sah ich euch schweben ', ' begann das herz mir zu beben ', ' ward meine seele so hell ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4978,"[' ha morgen bringen wir leute ', ' geschmückt wie freier und bräute ', ' der ernte flitternden kranz ', ' dann tönen helle schalmeien ', ' durch unsre ländlichen reihen ', ' dann schwing ich liebchen im tanz  ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4979,"[' t anzt dem schönen mai entgegen ', ' der in seiner herlichkeit ', ' wiederkehrend reiz und segen ', ' ueber thal und hügel streut ', ' seine macht verjüngt und gattet ', ' alles was der grüne wald ', ' was der zarte halm beschattet ', ' und die laue wog umwallt ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4980,"[' tanz o jüngling tanz o schöne ', ' die des maies hauch verschönt ', ' menget lieder ins getöne ', ' das die morgenklocke tönt ', ' ins gesäusel junger blätter ', ' und der holden nachtigall ', ' liebejauchzendes geschmetter ', ' und erweckt den wiederhall ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4981,"[' flieht der stadt umwölkte zinnen ', ' hier wo mai und lieb euch ruft ', ' athmet schöne städterinnen ', ' athmet frische maienluft ', ' irrt mit eurem sonnenhütchen ', ' auf die frühlingsflur hinaus ', ' singt ein fröhlich maienliedchen ', ' pflücket einen busenstrauss ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4982,"[' schmückt mit kirschenblütenzweigen ', ' euch den grünen sonnenhut ', ' schürzt das röckchen tanzet reigen ', ' wie die schäferjugend thut ', ' bienen sumsen um die blüte ', ' und der westwind schwärmt sich matt ', ' schwärmt und haucht auf eure hüte ', ' manches weisse blütenblatt ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4983,"[' g rabe spaden grabe ', ' alles was ich habe ', ' dank ich spaden dir ', ' reich und arme leute ', ' werden meine beute ', ' kommen einst zu mir ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4984,"[' weiland gross und edel ', ' nickte dieser schädel ', ' keinem grusse dank ', ' dieses beingerippe ', ' ohne wang und lippe ', ' hatte gold und rang ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4985,"[' jener kopf mit haaren ', ' war vor wenig jahren ', ' schön wie engel sind ', ' tausend junge fentchen ', ' leckten ihm das händchen ', ' gafften sich halb blind ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4986,"[' grabe spaden grabe ', ' alles was ich habe ', ' dank ich spaden dir ', ' reich und arme leute ', ' werden meine beute ', ' kommen einst zu mir ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4987,"[' w ürde mein heisser seelenwunsch erfüllung ', ' brächt ein gütig geschick mich ihr entgegen ', ' eine flügelschnelle minut in ihrem ', ' himmel zu athmen ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4988,"[' seliger wär ich dann als staubbewohner ', ' o dann würd ich den frühling besser fühlen ', ' besser meinen schöpfer in jeder blume ', ' schauen und lieben ']",abcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4989,"[' d as glas gefüllt ', ' der nordwind brüllt ', ' die sonn ist niedergesunken ', ' der kalte bär ', ' blinkt frost daher ', ' getrunken brüder getrunken ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4990,"[' die tannen glühn ', ' hell im kamin ', ' und knatternd fliegen die funken ', ' der edle rhein ', ' gab uns den wein ', ' getrunken brüder getrunken ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4991,"[' der edle most ', ' verscheucht den frost ', ' und zaubert frühling hernieder ', ' der trinker sieht ', ' den hain entblüht ', ' und büsche wirbeln ihm lieder ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4992,"[' er hört gesang ', ' und harfenklang ', ' und schwankt durch blühende lauben ', ' ein mädchenchor ', ' rauscht schnell hervor ', ' und bringt ihm goldene trauben ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4993,"[' saus immerfort ', ' o winternord ', ' im schneebelasteten haine ', ' nur streu dein eis ', ' o lieber greis ', ' in keine flaschen mit weine ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4994,"[' der stolzen frau ', ' färb braun und blau ', ' den kamm der adlich ihr schwillet ', ' nur musst du fliehn ', ' den hermelin ', ' der junge busen verhüllet ']",aabccb,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4995,"[' e uch ihr schönen ', ' will ich fröhnen ', ' bis an meinen tod ', ' mit gesangesweisen ', ' bis an meinen tod ', ' eure tugend preisen ']",aabcbc,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4996,"[' ihr o guten ', ' wohlgemuten ', ' macht das leben süss ', ' macht den mann zum engel ', ' und zum paradies ', ' eine welt voll mängel ']",aabcbc,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4997,"[' wer die süsse ', ' treuer küsse ', ' nicht gekostet hat ', ' irret wie verloren ', ' auf dem lebenspfad ', ' ist noch ungeboren ']",aabcbc,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4998,"[' wer die süsse ', ' treuer küsse ', ' schon gekostet hat ', ' glänzt von himmelsscheine ', ' wo sein fuss sich naht ', ' blühen rosenhaine ']",aabcbc,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
4999,"[' b irg o veilchen in deinem blauen kelche ', ' birg die thränen der wehmut bis mein liebchen ', ' diese quelle besucht entpflückt sie lächelnd ', ' dich dem rasen die brust mit dir zu schmücken ', ' o dann schmiege dich an ihr herz und sag ihr ', ' dass die tropfen in deinem blauen kelche ', ' aus der seele des treusten jünglings flossen ', ' der sein leben verweinet und den tod wünscht ']",abcdefgh,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5000,"[' s ie wankt dahin die abendwinde spielen ', ' ihr apfelblüten zu ', ' die vögelein so ihre gottheit fühlen ', ' erwachen aus der ruh ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5001,"[' wie ihr gewand im morgenglanze flittert ', ' und ihres busens flor ', ' sie wankt dahin der helle vollmond zittert ', ' aus jeder well hervor ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5002,"[' da rauscht der kahn durch hangende gesträuche ', ' birgt mir das engelbild ', ' schwankt izt hervor tanzt wieder auf dem teiche ', ' den ihre gottheit füllt ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5003,"[' verdeckt mir nicht ihr hangenden gesträuche ', ' ihr lächelndes gesicht ', ' sie tanzt so schön auf ihrem silberteiche ', ' ihr erlen bergt sie nicht ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5004,"[' weht winde weht o flügelt sie ihr winde ', ' an diese laub heran ', ' dass ich mich ihr im schauer dieser linde ', ' zu füssen werfen kann ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5005,"[' s chön im feierschmucke lächelt ', ' hold und bräutlich die natur ', ' blumen wehn vom west gefächelt ', ' gelb und roth auf grüner flur ', ' um die kleinen nester hüpfend ', ' singt der vögel chor im hain ', ' und der kalten tief entschlüpfend ', ' spielt der fisch im sonnenschein ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5006,"[' blau und golden schwebt der aether ', ' im bebüschten gartenteich ', ' bäume weisser hier dort röther ', ' spiegeln ihren blütenzweig ', ' durch die blüten durch das grüne ', ' blumenthal vom sonnenschein ', ' ueberstralet summt die biene ', ' sammelt süssen nektar ein ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5007,"[' heller blühn der liebe rosen ', ' um den mund der schäferin ', ' schäferin und schäfer kosen ', ' manche goldne stunde hin ', ' sizend unter grünen bäumen ', ' hören sie den wasserfall ', ' ueber glatte kiesel schäumen ', ' und gesang der nachtigall ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5008,"[' traute scherz und küsse flüstern ', ' durch das thal und auf den höhn ', ' wo die liebenden in düstern ', ' buchenlabirinthen gehn ', ' küsse flüstern aus den lauben ', ' um die abenddämmerung ', ' küsse geben küsse rauben ', ' ist der welt beschäftigung ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5009,"[' d er schöne maienmond began ', ' und alles wurde froh ', ' als ritter veit von adelstan ', ' der königsstadt entfloh ', ' von geigern und kastraten fern ', ' und vom redutentanz ', ' vertauscht er seinen goldnen stern ', ' mit einem schäferkranz ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5010,"[' der schooss der au der wiesenklee ', ' verlieh ihm süssre rast ', ' als himmelbett und kanapee ', ' im fürstlichen palast ', ' er irrte täglich durch den hain ', ' mit einer brust voll ruh ', ' und sah dem spiel und sah dem reihn ', ' der dörferinnen zu ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5011,"[' sah unter niederm hüttendach ', ' der schäferinnen preis ', ' und plözlich schlug sein herzensschlag ', ' wol noch einmal so heiss ', ' sie wurden drauf gar bald vertraut ', ' was wunder doch er war ', ' ein mann von welt und wohlgebaut ', ' und röschen achzehn jahr ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5012,"[' sie gab durch manchen thränenguss ', ' erweichet ihm gehör ', ' zuerst bekam er einen kuss ', ' zulezt noch etwas mehr ', ' izt wurde nach des hofes brauch ', ' sein busen plözlich lau ', ' er sass nicht mehr am schlehenstrauch ', ' mit röschen auf der au ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5013,"[' des dorfes und des mädchens satt ', ' warf er sich auf sein ross ', ' flog wieder in die königsstadt ', ' und in sein marmorschloss ', ' hier taumelt er von ball zu ball ', ' vergass der rasenbank ', ' wo beim getön der nachtigall ', ' sein mädchen ihn umschlang ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5014,"[' und röschen die auf wiesengrün ', ' im haselschatten sass ', ' sah mann und ross vorüberfliehn ', ' und wurde todtenblass ', ' mein adelstan ich armes blut ', ' er sah und hörte nicht ', ' und drückte sich den reisehut ', ' nur tiefer ins gesicht ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5015,"[' sie zupft auf ihren hirtenstab ', ' gelehnt am busenband ', ' bis er dem ross die spornen gab ', ' und ihrem aug entschwand ', ' und schluchzt und warf sich in das gras ', ' verbarg sich ins gesträuch ', ' weint ihren schönen busen nass ', ' und ihre wangen bleich ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5016,"[' kein tanz kein spiel behagt ihr mehr ', ' kein abendroth kein west ', ' das dörfchen dünkt ihr freudenleer ', ' die flur ein otternnest ', ' ein melancholisch heimchen zirpt ', ' vor ihrer kammerthür ', ' das leichhuhn schreit ach gott sie stirbt ', ' des dorfes beste zier ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5017,"[' die dumpfe todtenklocke schallt ', ' drauf in das dorf man bringt ', ' den sarg daher der küster wallt ', ' der bahre vor und singt ', ' der pfarrer hält ihr den sermon ', ' und wünscht dem schatten ruh ', ' der diesem jammerthal entflohn ', ' und klagt und weint dazu ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5018,"[' es wurde nacht ein düstrer flor ', ' bedeckte thal und höhn ', ' auch kam der liebe mond hervor ', ' und leuchtete so schön ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5019,"[' vernehmt nun wies dem ritter ging ', ' der ritter lag auf pflaum ', ' um welchen gold und seide hing ', ' und hatte manchen traum ', ' er zittert auf mit blauem licht ', ' wird sein gemach erfüllt ', ' ein mädchen trit ihm vors gesicht ', ' ins leichentuch verhüllt ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5020,"[' ach röschen ists das arme kind ', ' das adelstan berückt ', ' die rosen ihrer wangen sind ', ' vom tode weggepflückt ', ' sie legt die eine kalte hand ', ' dem ritter auf das kinn ', ' und hält ihr moderndes gewand ', ' ihm mit der andern hin ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5021,"[' blickt drauf den ehrvergessnen mann ', ' den schauer überschleicht ', ' dreimal mit hohlen augen an ', ' und wimmert und entweicht ', ' sie zeigte wann es zwölfe schlug ', ' jezt alle nächte sich ', ' verhüllet in ein todtentuch ', ' und wimmert und entwich ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5022,"[' der ritter fiel in kurzer zeit ', ' drob in melancholei ', ' und ward verzehrt von traurigkeit ', ' des todes konterfei ', ' mit einem dolch bewaffnet floh ', ' er aus der stadt und lief ', ' zum gottesacker hin alwo ', ' das arme röschen schlief ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5023,"[' wankt an die frische gruft den dolch ', ' dem herzen zugekehrt ', ' und sank folg ruft ein teufel folg ', ' und seine seel entfährt ', ' der dolch ging mitten durch das herz ', ' entsezlich anzuschaun ', ' die augen starrten himmelwärts ', ' und blickten furcht und graun ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5024,"[' sein grab ragt an der kirchhofmaur ', ' der landmann der es sieht ', ' wenns abend wird fühlt kalten schaur ', ' und schlägt ein kreuz und flieht ', ' auch pflegt er bis die hahnen krähn ', ' den blutdolch in der brust ', ' mit glühnden augen umzugehn ', ' wie männiglich bewusst ']",ababcdcd,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5025,"[' b eglückt beglückt wer die geliebte findet ', ' die seinen jugendtraum begrüsst ', ' wenn arm um arm und geist um geist sich windet ', ' und seel in seele sich ergiesst ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5026,"[' die liebe macht zum goldpalast die hütte ', ' streut auf die wildniss tanz und spiel ', ' enthüllet uns der gottheit leise tritte ', ' giebt uns des himmels vorgefühl ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5027,"[' sie macht das herz der schwermut frühlingsheiter ', ' sie bettet uns auf rosenaun ', ' und hebet uns auf eine himmelsleiter ', ' wo wir den glanz der gottheit schaun ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
5028,"[' sie giebt dem kranz des morgens hellre röthe ', ' und lichter grün dem schattenwald ', ' und süssern klang der späten abendflöte ', ' die aus des dorfes büschen schallt ']",abab,0,<_io.TextIOWrapper name='/home/andreas/copyrighted_data/rhyme_corpus/HФlty_LudwigChristophHeinrich_1783_gold_p37_s202_TEI-P5.xml' mode='r' encoding='utf-8'>
