,word1,word2,rhyme
16286,ligen,ehr,0
16287,rauben,aufgeschlossen,0
16288,blicken,lacht,0
16289,freuden,frauen,0
16290,konzert,kunst,0
16291,nicht,willen,0
16292,entgegenkommen,flüchtigmüden,0
16293,für,umflicht,0
16294,scho,sehen,0
16295,mir,flei,0
16296,erreite,plagen,0
16297,todten,geringe,0
16298,galgedieb,gut,0
16299,segensholtz,sinn,0
16300,sich,man,0
16301,glaubt,selbstbewut,0
16302,seyn,blut,0
16303,augestossen,gunst,0
16304,hindernissen,verderben,0
16305,führt,schertzen,0
16306,kümmern,ihr,0
16307,mund,sagen,0
16308,untersteht,umzugehen,0
16309,zukunftsheld,bekränzen,0
16310,geschehn,zier,0
16311,unverlohren,giebt,0
16312,that,leben,0
16313,joch,liebkosen,0
16314,wonne,kan,0
16315,weg,balsamirt,0
16316,dir,zeugenwolck,0
16317,säh,verwundert,0
16318,zuletzt,allein,0
16319,nicht,superintendent,0
16320,davon,träume,0
16321,kind,gewagt,0
16322,kan,gesetze,0
16323,steht,seyn,0
16324,drein,geifer,0
16325,baum,mieder,0
16326,hinauf,mark,0
16327,hofft,liebe,0
16328,wald,singt,0
16329,ziehn,schädelstäte,0
16330,sang,schweben,0
16331,frey,gewust,0
16332,flucht,spielt,0
16333,büen,verlassen,0
16334,dahin,gelücke,0
16335,geleite,reventlow,0
16336,finden,gewölbe,0
16337,lust,ruh,0
16338,seid,beschert,0
16339,triebe,die,0
16340,wohlgefällt,lauberhüttenfest,0
16341,ueberdru,bekämpfen,0
16342,für,safft,0
16343,quählt,überall,0
16344,ton,gebracht,0
16345,kinn,hand,0
16346,treppe,gaul,0
16347,dazu,seyn,0
16348,gewimmel,ungeziefer,0
16349,entzücken,stehn,0
16350,bette,mund,0
16351,begehren,plagen,0
16352,fiel,wegzupflücken,0
16353,laben,fen,0
16354,finden,sey,0
16355,sterben,wir,0
16356,karg,gitterstäben,0
16357,kan,schnell,0
16358,scho,seyd,0
16359,gemacht,burgverlies,0
16360,seid,lüsten,0
16361,streitet,entgehn,0
16362,geschehn,vorgedrungen,0
16363,nachgehangen,zugesellt,0
16364,general,erwacht,0
16365,für,sich,0
16366,lang,biedersin,0
16367,a,mattethal,0
16368,trennen,wein,0
16369,und,soll,0
16370,mengen,hat,0
16371,noth,ohngefähr,0
16372,geneigt,dahin,0
16373,geruch,wald,0
16374,fu,wald,0
16375,mundet,gaum,0
16376,andern,regung,0
16377,katzbachbade,mächtig,0
16378,ergiet,bitter,0
16379,erschreckte,todtenuhr,0
16380,haus,treu,0
16381,empfangen,umschweben,0
16382,gesungen,vaterland,0
16383,lauretten,ruh,0
16384,das,weib,0
16385,pflicht,pracht,0
16386,dein,zu,0
16387,lieder,göttinnen,0
16388,batist,beginnen,0
16389,nachgedacht,gebrannt,0
16390,werden,brust,0
16391,verdammt,verrat,0
16392,fliehn,scho,0
16393,schwung,adlerschwingen,0
16394,sen,steh,0
16395,ergötzet,sonnenglantz,0
16396,stahl,zugenommen,0
16397,angebunden,wiederkehrt,0
16398,fchrecken,verweilen,0
16399,licht,krystall,0
16400,hingeflohn,doch,0
16401,seyn,glück,0
16402,musen,liebt,0
16403,an,entgeht,0
16404,spröde,singen,0
16405,mühlenbach,mugen,0
16406,meuterei,tod,0
16407,leid,kan,0
16408,strecket,vorgeschrieben,0
16409,finger,zwey,0
16410,lacht,ganz,0
16411,jahr,fort,0
16412,sey,hassen,0
16413,gnaden,ach,0
16414,trincket,braut,0
16415,selbstgewachsnerspeis,dempflug,0
16416,engel,guten,0
16417,seyn,bitterkeit,0
16418,erqvickt,sayten,0
16419,schien,seinebeute,0
16420,see,pelion,0
16421,erzehlen,erheben,0
16422,kreis,zedern,0
16423,bleich,bestellt,0
16424,genusse,liebenswerth,0
16425,ziehn,bürde,0
16426,unvollkommenheit,erheben,0
16427,schmerz,eilen,0
16428,befehl,rossen,0
16429,geberden,überflu,0
16430,helle,macht,0
16431,mit,flore,0
16432,nennen,lieber,0
16433,rosen,seyn,0
16434,hell,lüfte,0
16435,tahl,venus,0
16436,paar,willen,0
16437,nacht,singen,0
16438,nennen,entzogen,0
16439,thür,ungefäll,0
16440,verachten,trennen,0
16441,suchte,altar,0
16442,gescheidter,belohnen,0
16443,tief,haus,0
16444,hat,lieber,0
16445,verband,schaaffgebrülle,0
16446,abendhauche,seelenschauer,0
16447,vierhundert,streite,0
16448,anzuschaun,schliessen,0
16449,wort,wieder,0
16450,verfasster,zuführen,0
16451,trennen,gut,0
16452,bahn,haupt,0
16453,kunst,zwingen,0
16454,fährt,entrinnen,0
16455,für,welt,0
16456,bedanckt,da,0
16457,sommertage,mann,0
16458,fort,rittertreu,0
16459,gepaart,zymberklang,0
16460,getraut,brüder,0
16461,gegrünt,jammerklagen,0
16462,schwänen,dränge,0
16463,tugend,gesetzt,0
16464,feld,traume,0
16465,berühren,seele,0
16466,erweckt,zier,0
16467,alhie,noht,0
16468,queelt,leben,0
16469,vergwissen,stat,0
16470,kühlen,nelken,0
16471,mu,gezogen,0
16472,heist,gilt,0
16473,buchen,dein,0
16474,esselwaar,haus,0
16475,einmahl,gesaget,0
16476,bord,geister,0
16477,jmmanuel,hast,0
16478,zehlen,heute,0
16479,ihr,rauscht,0
16480,rom,mohren,0
16481,giebt,lauff,0
16482,wohl,wundermahl,0
16483,bemüht,schrecken,0
16484,seyn,traurgeschichte,0
16485,schaar,trug,0
16486,aufgeschossen,hain,0
16487,kind,weh,0
16488,gier,hinaus,0
16489,flaum,ein,0
16490,verstand,kette,0
16491,muth,verbindet,0
16492,händen,last,0
16493,heiset,entfliehen,0
16494,grabe,seligkeit,0
16495,leben,still,0
16496,kleine,gehen,0
16497,ende,zernichten,0
16498,gefieder,kampf,0
16499,dufft,munter,0
16500,schweist,seele,0
16501,sittenmeisterin,mitternacht,0
16502,befälletdas,hin,0
16503,gekühlt,wieder,0
16504,hertzen,leben,0
16505,welt,erdengüter,0
16506,schmachten,rund,0
16507,lencken,will,0
16508,uberwinder,zieles,0
16509,daran,ist,0
16510,gestelt,zeit,0
16511,aubreittet,übt,0
16512,stephanus,nicht,0
16513,silberschwanen,nach,0
16514,zauberkreise,bach,0
16515,verdrieen,mähr,0
16516,blinkt,mehr,0
16517,maschine,dache,0
16518,steigen,jahr,0
16519,fält,auen,0
16520,salome,balsamiren,0
16521,treu,hertzen,0
16522,hedräun,wacht,0
16523,stehn,scho,0
16524,grau,vergnügen,0
16525,hahn,gekräht,0
16526,wald,erklungen,0
16527,fluch,verschmerzen,0
16528,knieten,pfahle,0
16529,geist,gute,0
16530,sinn,finde,0
16531,fliehn,würde,0
16532,verlobt,treuen,0
16533,erfreust,ruh,0
16534,geboten,auditores,0
16535,seyn,verlacht,0
16536,büssen,heraus,0
16537,hat,bricht,0
16538,geh,entgegen,0
16539,gaben,drehn,0
16540,zeit,verdringen,0
16541,hausen,lebensgeister,0
16542,schlief,geflogen,0
16543,heucheleyen,reisen,0
16544,hoffen,gestorben,0
16545,fünklein,hertz,0
16546,dort,bänder,0
16547,abgewinnen,wehe,0
16548,hier,ein,0
16549,mu,steiget,0
16550,arm,sas,0
16551,schmatz,ruh,0
16552,gemacht,liede,0
16553,gewandt,aufgeführet,0
16554,erzählen,viel,0
16555,neid,verloren,0
16556,wohlan,bereiten,0
16557,weyhen,ligen,0
16558,hassen,kräfftiglich,0
16559,gut,reihen,0
16560,seligmacher,nahmen,0
16561,saugen,springen,0
16562,mores,brauchte,0
16563,überwogen,wonne,0
16564,spät,herde,0
16565,verfolgungswind,mich,0
16566,göttlichkeit,eleonore,0
16567,blat,geist,0
16568,aufzehlen,heerd,0
16569,dehnen,vielgestaltig,0
16570,pflicht,ein,0
16571,ausbläst,bestreiten,0
16572,sichdrang,tanenkerzen,0
16573,gefahr,bemüht,0
16574,beschwingt,luft,0
16575,zwingt,bacht,0
16576,füssen,geist,0
16577,nehmen,ende,0
16578,beute,spiegeln,0
16579,augenweide,sieht,0
16580,myrrhenkost,schweben,0
16581,vergeuden,gleich,0
16582,schlüssen,noth,0
16583,sie,küssen,0
16584,planetenlauf,siege,0
16585,untergang,ein,0
16586,gezeuget,that,0
16587,bestritten,sigesreisern,0
16588,geneiget,veracht,0
16589,feuerballen,bestricken,0
16590,grab,heit,0
16591,wol,abtrennen,0
16592,kathi,tag,0
16593,weizen,heimen,0
16594,ruhn,grabe,0
16595,flüstern,bruder,0
16596,nieder,aus,0
16597,beginnen,verschwunden,0
16598,werth,sterben,0
16599,wissen,liebesflammen,0
16600,thu,hertzen,0
16601,stiften,erbe,0
16602,maid,toben,0
16603,gesäugt,schwächet,0
16604,nacht,bächen,0
16605,ware,es,0
16606,hinnen,gericht,0
16607,verborgen,wachsamkeit,0
16608,grämen,macht,0
16609,überall,kam,0
16610,drauff,warte,0
16611,sind,pflegen,0
16612,hält,nicht,0
16613,tadlerbesen,kan,0
16614,hetzt,sagt,0
16615,send,mir,0
16616,zweck,toll,0
16617,sang,leicht,0
16618,gepflanzt,seh,0
16619,düften,thalen,0
16620,leben,güthe,0
16621,leben,schau,0
16622,ungewitter,angstgeschirren,0
16623,mund,vor,0
16624,harmonie,wollen,0
16625,schertze,will,0
16626,mängel,wohlgemuten,0
16627,getöse,thut,0
16628,verleitet,seyn,0
16629,gewinnet,verschwunden,0
16630,gerüttelt,abschiedszorn,0
16631,gedient,ausgetragen,0
16632,bergesschlunde,rächen,0
16633,eigenthum,gelegt,0
16634,zweig,herzensgrund,0
16635,goldesklang,blut,0
16636,unterricht,lachen,0
16637,hin,suchen,0
16638,bauen,geborgen,0
16639,sachen,welt,0
16640,charitinne,versöhnen,0
16641,art,dauern,0
16642,lesen,vergnügen,0
16643,werden,traum,0
16644,jagdgeschrey,sträuchen,0
16645,hand,bleich,0
16646,muetterherz,a,0
16647,ende,hoffnungswesen,0
16648,mir,rein,0
16649,weh,magd,0
16650,schlummerschwer,traum,0
16651,stark,gezecht,0
16652,rewen,wegen,0
16653,riegel,rennen,0
16654,kreist,krank,0
16655,hände,gassen,0
16656,thränen,nur,0
16657,lichte,morgenröth,0
16658,eingeritten,prophetenstadt,0
16659,freudenschein,dort,0
16660,schenken,stehen,0
16661,feldern,brauch,0
16662,flug,wittern,0
16663,thut,macht,0
16664,erwehlest,spiegeln,0
16665,wiederfahren,licht,0
16666,finden,macht,0
16667,saamen,berühret,0
16668,kostete,zurück,0
16669,doch,entrichten,0
16670,klingt,verhallt,0
16671,befeuchtet,gegenwart,0
16672,frist,aus,0
16673,bitter,myrrhen,0
16674,stammt,machen,0
16675,steht,berührt,0
16676,lust,gilt,0
16677,zimmern,eigenthum,0
16678,nicht,feiert,0
16679,mag,macht,0
16680,führen,thron,0
16681,brandt,sinne,0
16682,aufgebundnemhaar,streit,0
16683,überdru,band,0
16684,muth,gott,0
16685,sinn,begier,0
16686,geduld,hält,0
16687,politik,gewogen,0
16688,nacht,erschreckt,0
16689,sieht,sohn,0
16690,gefahr,geschämt,0
16691,neuerwacht,zug,0
16692,mit,gebeine,0
16693,gesellen,machen,0
16694,gunst,trew,0
16695,mild,ewigkeit,0
16696,still,trauerwust,0
16697,vieren,hinab,0
16698,glizzen,tuht,0
16699,blumenauen,freude,0
16700,lieben,knabe,0
16701,dienen,geister,0
16702,lebenslauf,gericht,0
16703,tag,wein,0
16704,du,beweget,0
16705,gram,gemüt,0
16706,wir,braus,0
16707,pracht,nicht,0
16708,entbrannt,listen,0
16709,führet,betrübet,0
16710,könig,verscherzen,0
16711,ganz,werden,0
16712,mund,hauch,0
16713,ackerland,grün,0
16714,cymbelzug,zweige,0
16715,kann,ruht,0
16716,laub,wir,0
16717,herumfliet,ehekranz,0
16718,dorn,sein,0
16719,hat,heist,0
16720,ro,leben,0
16721,weise,trauet,0
16722,geniessen,zusammenfügt,0
16723,bald,gesungen,0
16724,newgebohren,wacht,0
16725,tagen,preist,0
16726,wieder,brand,0
16727,kluft,weit,0
16728,keltern,nacht,0
16729,freyheitsglantz,klagen,0
16730,waaren,altar,0
16731,wohlbekannt,schaft,0
16732,an,wil,0
16733,will,dich,0
16734,wort,rhein,0
16735,leibe,runter,0
16736,hören,mund,0
16737,wolkenraum,essen,0
16738,voran,gebeine,0
16739,bild,drücken,0
16740,zieles,zier,0
16741,zungen,schwitzt,0
16742,zugethan,mich,0
16743,streich,pein,0
16744,gewendet,entkommen,0
16745,soll,vergehen,0
16746,warm,gras,0
16747,fort,rips,0
16748,zeit,gezeugt,0
16749,dabei,sohn,0
16750,hut,acht,0
16751,abendsegens,bette,0
16752,ihn,kiel,0
16753,himmelslust,magnet,0
16754,bespiegelt,wehlen,0
16755,thron,schlissen,0
16756,herz,sind,0
16757,ab,ersinnt,0
16758,gesucht,erfüllt,0
16759,drei,sommerwald,0
16760,geprelt,blos,0
16761,gnade,nah,0
16762,klang,vogelin,0
16763,verzehrt,wiese,0
16764,blut,domitiane,0
16765,gicht,um,0
16766,dämmergemunkel,gestein,0
16767,beerenhaut,gehn,0
16768,verzehrt,wieder,0
16769,legen,klinge,0
16770,schimmern,ehrenruhm,0
16771,satt,schliessen,0
16772,wil,dingen,0
16773,davon,was,0
16774,gab,häyn,0
16775,deich,ballen,0
16776,ergrimmt,kühn,0
16777,runde,auferstehn,0
16778,heilgenschein,stundenlang,0
16779,stein,lust,0
16780,habe,hand,0
16781,süden,cymbelzug,0
16782,anzuschaun,vergist,0
16783,gepränge,blühet,0
16784,erkennen,na,0
16785,lösegelt,verschworen,0
16786,lacht,gehen,0
16787,siegesbahn,dir,0
16788,gehn,kalb,0
16789,sterbe,leichenstein,0
16790,freyen,reisen,0
16791,ergehn,rar,0
16792,zerbricht,all,0
16793,bahre,umlichtet,0
16794,verharrt,gab,0
16795,werth,edelmann,0
16796,laube,geist,0
16797,kan,ich,0
16798,seiten,nie,0
16799,zugewandt,seyn,0
16800,gesicht,hing,0
16801,einigkeit,vertauschen,0
16802,getagt,abzustehn,0
16803,thore,flitter,0
16804,triller,kehle,0
16805,gutt,mir,0
16806,ball,mir,0
16807,beyde,tugend,0
16808,quartier,geschossen,0
16809,angesichte,offen,0
16810,tol,rath,0
16811,verlangen,mag,0
16812,hand,ziert,0
16813,noht,wiegen,0
16814,bewust,hingeben,0
16815,jammerleben,last,0
16816,ruh,courtesie,0
16817,gseh,silberstaub,0
16818,feuer,kennen,0
16819,leide,jugend,0
16820,hin,uppigkeit,0
16821,lebens,steigt,0
16822,dahin,gewi,0
16823,vergangen,mir,0
16824,gebracht,ueberlegen,0
16825,meiden,wollt,0
16826,erden,geht,0
16827,muth,händen,0
16828,dann,vorbei,0
16829,theil,findet,0
16830,rad,königsdichter,0
16831,tüchtigkeit,academici,0
16832,sass,nach,0
16833,an,angesicht,0
16834,nein,anemone,0
16835,du,nennen,0
16836,erstlingslieder,hain,0
16837,schaum,morgensonne,0
16838,sohne,gemeint,0
16839,wissen,wüste,0
16840,schild,ritterhaufen,0
16841,weint,bethaun,0
16842,marien,triebe,0
16843,gut,leute,0
16844,grüen,rauh,0
16845,zertrümmert,turnier,0
16846,jungen,beyderley,0
16847,zieren,pracht,0
16848,aufgehoben,waden,0
16849,als,joch,0
16850,bringt,süsse,0
16851,schrancken,machen,0
16852,elfenreihn,wunderlich,0
16853,mag,küssen,0
16854,erblikket,betrüben,0
16855,hinnen,wiederkehr,0
16856,wille,paar,0
16857,nezze,nachgerennet,0
16858,lencken,bald,0
16859,mu,must,0
16860,sprieen,getreibe,0
16861,versucht,verzeiht,0
16862,krachen,schwimmt,0
16863,war,sümpfe,0
16864,bäume,ruht,0
16865,hand,beginnen,0
16866,sey,sincken,0
16867,untersagt,küsst,0
16868,können,hinüber,0
16869,tropen,pabst,0
16870,sermon,schallt,0
16871,säumen,turteltauben,0
16872,liebesschoo,blicke,0
16873,meinet,filidor,0
16874,nomittag,tod,0
16875,her,gürtelband,0
16876,schein,wilt,0
16877,hund,geküt,0
16878,schergen,hund,0
16879,verdammen,besitzet,0
16880,blut,kräffte,0
16881,vermählen,gerannt,0
16882,zukrönen,erlitten,0
16883,hüner,fehlt,0
16884,herz,vorgekommen,0
16885,friede,ermessen,0
16886,chören,sprossen,0
16887,liest,meisterstücken,0
16888,begrüst,freude,0
16889,leute,einzuholen,0
16890,vergehn,regenbogen,0
16891,heulen,händen,0
16892,liecht,quelle,0
16893,mu,mann,0
16894,nachgeweint,waisen,0
16895,lo,gekennt,0
16896,schaum,waldesdicht,0
16897,trübt,herze,0
16898,spur,scholl,0
16899,klang,begriffen,0
16900,acht,ruh,0
16901,musen,scherz,0
16902,todtenkranz,jammer,0
16903,geist,blitzen,0
16904,allein,blick,0
16905,zucht,gantz,0
16906,bin,di,0
16907,anzuschauen,haide,0
16908,rührt,doch,0
16909,ein,wiegenlied,0
16910,gfallt,so,0
16911,laden,da,0
16912,verliere,für,0
16913,raunen,zimmers,0
16914,stampfen,krach,0
16915,welt,bestritten,0
16916,blau,gehört,0
16917,knecht,canaan,0
16918,hat,gelegenheit,0
16919,schmertzen,bange,0
16920,mäzenatengnade,nicht,0
16921,dann,gras,0
16922,seide,rosenblätter,0
16923,sitzt,republik,0
16924,ab,drauf,0
16925,genieen,gut,0
16926,jugend,verwesen,0
16927,vergessen,zeitregister,0
16928,himmel,tiefer,0
16929,sey,flicht,0
16930,kraut,rosenstock,0
16931,zerrissen,mähr,0
16932,todesfluth,jugendblüthe,0
16933,flehten,zanke,0
16934,bedeckt,trauet,0
16935,jungfraue,seyn,0
16936,gedeihen,schätzet,0
16937,hertz,herzu,0
16938,fröligkeit,gesinnt,0
16939,klaget,sollen,0
16940,zwei,stumm,0
16941,blind,wär,0
16942,liebe,geht,0
16943,liebe,hulden,0
16944,freude,krystallen,0
16945,bethaun,durchziehn,0
16946,fahl,erfassen,0
16947,werden,bezahlt,0
16948,wehen,metall,0
16949,wegzupflücken,kreise,0
16950,lebenszeit,tod,0
16951,vögelein,flieget,0
16952,ergetzet,sterben,0
16953,an,schätzen,0
16954,überwieget,triumph,0
16955,tagen,reisen,0
16956,abzukühlen,that,0
16957,winde,klippen,0
16958,gereuen,bänken,0
16959,her,napeinnen,0
16960,hände,sorgen,0
16961,tanzen,lärm,0
16962,ruh,bild,0
16963,hail,schmertzen,0
16964,sehen,gesicht,0
16965,wenn,gewalt,0
16966,bey,weiste,0
16967,lassen,blind,0
16968,garten,nacht,0
16969,eis,thür,0
16970,durchschauern,braut,0
16971,erwähne,gedenke,0
16972,riff,porte,0
16973,all,lau,0
16974,erzwingen,fährt,0
16975,vergehen,thun,0
16976,ruhm,leid,0
16977,rebelle,gebot,0
16978,wahl,reich,0
16979,erden,blümelein,0
16980,nacht,gast,0
16981,viel,leicht,0
16982,schlacht,schlagen,0
16983,lauf,ring,0
16984,hand,geschehe,0
16985,träget,gefahr,0
16986,steht,canaa,0
16987,belohnen,tücke,0
16988,erschrocken,streiter,0
16989,gelegenheit,zu,0
16990,rock,speer,0
16991,patron,propheten,0
16992,spielt,gedancken,0
16993,blut,unterwies,0
16994,verwandt,dom,0
16995,reih,kind,0
16996,thun,scheer,0
16997,heime,sitten,0
16998,ehrenman,gold,0
16999,feld,flüsse,0
17000,wiedererkannt,lieben,0
17001,spinnenweben,feigenblat,0
17002,meisterstücke,sitzt,0
17003,entzücken,mitternacht,0
17004,nicht,plagen,0
17005,freun,begonnen,0
17006,auch,befahl,0
17007,he,enanderno,0
17008,treiben,theorie,0
17009,aeserknochen,gesät,0
17010,streiten,erkante,0
17011,leben,ruh,0
17012,du,eile,0
17013,thoren,zeitverprassen,0
17014,herbe,seyn,0
17015,menschenschaar,zorne,0
17016,gedenke,ring,0
17017,lenoren,geplärr,0
17018,beweget,geben,0
17019,flammen,trauben,0
17020,gemacht,mu,0
17021,betrübt,diamant,0
17022,gras,hirtenstab,0
17023,erblickt,an,0
17024,morgen,bilde,0
17025,gemacht,besen,0
17026,dank,beingerippe,0
17027,wil,verstören,0
17028,durchwacht,wall,0
17029,haab,fliegen,0
17030,eingu,versehret,0
17031,postillon,stand,0
17032,brennen,reu,0
17033,verschlüt,saamen,0
17034,verachtung,vorne,0
17035,krippen,bemüht,0
17036,cron,triumfieret,0
17037,befiel,gnadenscho,0
17038,napeinnen,wischet,0
17039,geschrey,vernommen,0
17040,sturm,strau,0
17041,erbarm,raub,0
17042,geist,mir,0
17043,bewacht,blut,0
17044,frieden,ohren,0
17045,wieder,bett,0
17046,heer,christenvolck,0
17047,winken,belohnen,0
17048,hat,dafür,0
17049,schleier,erde,0
17050,hast,hertzen,0
17051,blick,trocken,0
17052,wonn,lebenspfad,0
17053,bewehret,liegen,0
17054,freund,nimmt,0
17055,jetzunder,oden,0
17056,verletzet,entferben,0
17057,begehn,tag,0
17058,wölmershausen,nicht,0
17059,hin,erscheint,0
17060,ist,sich,0
17061,wählte,lehren,0
17062,klinke,stehen,0
17063,schertz,hötzen,0
17064,ein,welt,0
17065,hertzen,pflegt,0
17066,sternensaal,todesklagen,0
17067,vorbey,spotten,0
17068,wangen,freundligkeit,0
17069,braun,brenken,0
17070,nicht,element,0
17071,legst,kan,0
17072,blind,ausgeübt,0
17073,stehn,füssen,0
17074,erbarmen,vertraut,0
17075,sieht,finden,0
17076,strau,gab,0
17077,blüht,hir,0
17078,klar,wiegen,0
17079,zerrissen,blättern,0
17080,knute,haus,0
17081,streut,gekennt,0
17082,nicht,verstehen,0
17083,schlug,dar,0
17084,nackt,kreuzespein,0
17085,funke,schlacken,0
17086,hält,stehen,0
17087,rette,gesund,0
17088,roth,nacht,0
17089,liljenfeld,glühen,0
17090,entfernen,ihn,0
17091,berühren,kiel,0
17092,erlangen,worte,0
17093,tag,genug,0
17094,anund,mancherley,0
17095,zweige,geworden,0
17096,frieden,streite,0
17097,sonnen,lebt,0
17098,singen,ergiebt,0
17099,fühlte,pocus,0
17100,weichen,obgesiegt,0
17101,nieder,liebevoll,0
17102,kund,vielerley,0
17103,stehen,blüthenzweigen,0
17104,liebt,leid,0
17105,vorgeschrieben,mu,0
17106,kauf,lügenbrut,0
17107,bleich,ruh,0
17108,bestellt,an,0
17109,lebensziel,beschlo,0
17110,verziehn,spricht,0
17111,hin,wein,0
17112,jahr,stehn,0
17113,menge,thron,0
17114,zeigen,überwunden,0
17115,schlagen,klippen,0
17116,regen,er,0
17117,beglückt,fröhnen,0
17118,mehr,heben,0
17119,rand,zu,0
17120,ein,falten,0
17121,ohr,erklingen,0
17122,lippe,legt,0
17123,zu,flicht,0
17124,verzehrt,gluth,0
17125,zuerkohren,prangen,0
17126,gar,flieen,0
17127,tugendzier,verkleinet,0
17128,tagesregel,wochenblattromane,0
17129,heu,abmeyht,0
17130,herz,dolch,0
17131,verneut,zier,0
17132,klang,brust,0
17133,quellen,kinde,0
17134,land,lohne,0
17135,ragt,wohne,0
17136,tyrhenermeere,sklaven,0
17137,gelegenheit,geigen,0
17138,schaudern,hinangedrängt,0
17139,verspührt,an,0
17140,süsse,stamm,0
17141,geschlecht,stab,0
17142,ernehrt,vergnügt,0
17143,schla,witt,0
17144,bedacht,dringen,0
17145,tod,getragen,0
17146,noth,doch,0
17147,dich,schon,0
17148,aloe,unverzagt,0
17149,an,reiste,0
17150,vergebens,gezeigt,0
17151,heer,tann,0
17152,vermessenheit,nehmen,0
17153,geschlagen,flamme,0
17154,aue,erhoben,0
17155,fasse,brüder,0
17156,gesetzt,namen,0
17157,heute,gab,0
17158,verzagen,stultius,0
17159,jetzt,ueberwinder,0
17160,reyh,an,0
17161,vor,freuden,0
17162,greis,sprechen,0
17163,sprühten,vaterland,0
17164,wohl,kräncken,0
17165,hiefe,näher,0
17166,seyn,betrüben,0
17167,leid,testament,0
17168,werden,leid,0
17169,specht,dichter,0
17170,dorthin,gemacht,0
17171,sonnenneige,norden,0
17172,beschehren,glückseeligkeit,0
17173,pracht,seen,0
17174,vnverstand,vberwinden,0
17175,stehn,unbetrübt,0
17176,scheu,versperren,0
17177,dergleichen,nacht,0
17178,erzogen,bestatten,0
17179,spei,betrügen,0
17180,leichenstein,erblast,0
17181,frank,la,0
17182,an,walten,0
17183,stärcke,ein,0
17184,erhellt,rief,0
17185,hart,zähren,0
17186,wohl,entschwand,0
17187,wagen,zerschmettern,0
17188,buchenhain,lobgesang,0
17189,pflegen,leben,0
17190,nicht,meynt,0
17191,thust,leben,0
17192,hause,schlicht,0
17193,erfreue,floramor,0
17194,ab,hier,0
17195,blum,seyd,0
17196,ruhen,gotteshau,0
17197,zugeheilt,himmelsseegen,0
17198,schmertzens,gru,0
17199,streut,vergünt,0
17200,verflucht,sterben,0
17201,gelebt,würdigkeit,0
17202,heucheley,ist,0
17203,schein,verschwinden,0
17204,sey,mag,0
17205,lassen,gelten,0
17206,ein,fällt,0
17207,leyer,angestimmt,0
17208,sie,gewesen,0
17209,sanken,füen,0
17210,maienluft,busenstrauss,0
17211,gesicht,hand,0
17212,beschert,geben,0
17213,heran,neid,0
17214,fu,mörderinn,0
17215,geben,lebensfürst,0
17216,athleten,polko,0
17217,dienen,hirtenknaben,0
17218,schrei,schnürt,0
17219,art,minen,0
17220,sieht,zeiten,0
17221,gemacht,frömmigkeit,0
17222,wollt,leben,0
17223,wär,lisilis,0
17224,ihn,überfallen,0
17225,begier,wein,0
17226,frühlingslüfte,guten,0
17227,verwahren,gemacht,0
17228,wort,fröhnt,0
17229,osten,dauer,0
17230,voll,bekennen,0
17231,erfahren,ist,0
17232,lehrtst,schwei,0
17233,hau,sinn,0
17234,geben,sein,0
17235,erdenrund,hebet,0
17236,zerbrochen,verweht,0
17237,tanzt,reh,0
17238,discretiongalan,verzehret,0
17239,leichenstein,führt,0
17240,vaterland,dürsten,0
17241,bekennen,prei,0
17242,noth,versprochen,0
17243,erkannt,meinesfreundes,0
17244,leidenblo,auffgefangen,0
17245,tantz,ehrligkeit,0
17246,joch,schilder,0
17247,wunderlich,seelenpein,0
17248,wunderbar,tagen,0
17249,erwecken,heilen,0
17250,nimmt,affectiongalan,0
17251,mitten,nach,0
17252,liecht,pracht,0
17253,stille,brief,0
17254,venus,hin,0
17255,schild,angebinde,0
17256,entrollt,sich,0
17257,pein,herrlichkeit,0
17258,that,kan,0
17259,aus,zungen,0
17260,gut,sey,0
17261,buch,bund,0
17262,tod,her,0
17263,herz,sie,0
17264,gleich,verspreche,0
17265,kamen,gemeinsam,0
17266,innen,soll,0
17267,zu,blicken,0
17268,mein,stande,0
17269,trage,verleihe,0
17270,osten,hurrah,0
17271,privilegium,frei,0
17272,hinterhalt,zweigen,0
17273,zuspüren,wohlgefiel,0
17274,leben,an,0
17275,dictum,kunstjüngerlein,0
17276,fliehn,natur,0
17277,läuten,pein,0
17278,leben,dürst,0
17279,tragen,rippen,0
17280,besen,hau,0
17281,leichenstein,staube,0
17282,sündenkoth,sünden,0
17283,witze,brust,0
17284,herzen,qual,0
17285,stein,bilde,0
17286,lachen,klein,0
17287,venus,an,0
17288,schäferin,wasserfall,0
17289,sohn,auf,0
17290,vergehen,auszudeuten,0
17291,bächen,freude,0
17292,geflochten,vertraut,0
17293,bezalen,ketten,0
17294,tag,verwacht,0
17295,rein,sinn,0
17296,schmähn,gott,0
17297,fliest,wunderkinde,0
17298,verrathen,dran,0
17299,hieltest,mich,0
17300,meer,jubelton,0
17301,mache,mir,0
17302,sind,lebensbäumen,0
17303,stört,schön,0
17304,allein,freude,0
17305,lehr,hören,0
17306,lalln,knabenkehle,0
17307,speere,gasse,0
17308,wer,sötzet,0
17309,may,nicht,0
17310,ruh,befreyen,0
17311,späten,gegangen,0
17312,wald,drüben,0
17313,hand,gelücke,0
17314,nun,gestillt,0
17315,dar,trug,0
17316,frey,zucht,0
17317,sachen,himmel,0
17318,sind,buchen,0
17319,vertreiben,zugenommen,0
17320,sprach,fensterscheibe,0
