,word1,word2,rhyme,distance
14716,leben,bestreebn,0,12.33937825096978
14720,her,mrhe,0,18.602266788482666
14721,sippen,ienplp,0,18.4938931994968
14723,gemeinde,ieenfd,0,18.513613277011448
14725,leid,ethu,0,21.970349311828613
14726,wollen,sollen,0,5.324854930241902
14731,aufgestellt,scllthe,0,16.664967430962456
14732,schreittet,bestriteett,0,8.34538459777832
14740,leben,gegeebn,0,3.94616871409946
14742,pfade,gadstee,0,17.93042818705241
14744,mund,nkdu,0,18.98103099399143
14747,abgebrannt,gteaknn,0,13.362686051262749
14748,werben,sbenrte,0,19.058531337314182
14750,wehet,beshetet,0,9.692573494381374
14751,benomen,mnemok,0,13.838170051574707
14754,eile,filee,0,8.481861803266737
14755,wancken,gednckean,0,17.873853365580242
14756,saal,zahl,0,4.549792978498671
14757,versetzet,erzgetöt,0,14.338111718495687
14759,allein,esny,0,19.265336990356445
14772,michlassen,hassen,0,7.141500896877712
14775,grund,verwndu,0,16.256148762173122
14776,wagen,schlagne,0,15.101702478196886
14779,umkräuseln,snsleäu,0,20.576280275980633
14781,nicht,angteihcs,0,14.063610076904297
14784,zeit,lieblichkiet,0,12.377315892113579
14785,wehn,sneh,0,22.56839476691352
14786,gestiegen,fliegen,0,5.015183316336738
14787,betrauren,daunre,0,14.352970441182455
14789,vergnügen,nisege,0,17.832708252800835
14792,erfassen,ernsaesf,0,22.222366438971626
14793,alt,bdla,0,15.544150988260904
14795,freude,deewi,0,19.302486525641548
14797,sehn,widenrhste,0,16.344061109754776
14798,pracht,ctlah,0,14.140448464287651
14799,mahlen,bezahlne,0,10.259318245781792
14800,schritten,verbittne,0,11.559158166249594
14801,allgegenwart,gtpesra,0,7.114795049031575
14803,dich,chid,0,12.154637919531929
14804,begraben,haneb,0,16.683452712164986
14810,offenbaren,aefhnr,0,11.29537730746799
14811,feuer,abenteure,0,8.818320698208279
14813,zerrinnt,indw,0,20.05210961235894
14815,leben,widersbreten,0,8.753520170847574
14816,seelen,vermählen,0,5.530236654811436
14819,ein,syne,0,8.654643800523546
14821,hervor,schreiberorh,0,12.564327557881674
14823,offen,hofenf,0,7.4900503688388405
14824,duft,lfut,0,23.481610192192925
14825,sein,körlneebi,0,24.319495730929905
14826,grund,todesstund,0,8.796947850121391
14829,bestürmt,umthümrt,0,23.373800701565212
14830,fliegt,teigl,0,16.677102618747288
14831,warum,kurmzu,0,16.46480878194173
14832,pirsch,edelhirhcs,0,15.620103624131945
14834,ottomane,lebenskaehn,0,13.379881011115181
14838,kammer,jamemr,0,7.320961634318034
14839,brechen,hecänb,0,20.779201295640732
14841,lider,deirne,0,12.72910934024387
14843,liebet,berütbet,0,7.124869346618652
14844,domitiane,plena,0,13.94741408030192
14846,erhaben,nebag,0,17.167082680596245
14850,welt,häetbl,0,5.5430977079603405
14852,kerzenhelle,schweell,0,8.559521834055582
14855,freygebohren,erkohnre,0,10.863614718119303
14860,abendroth,tdot,0,7.895224942101373
14861,zischen,dazwiscneh,0,19.86651145087348
14863,erhielt,fülht,0,16.095383432176376
14865,hinaus,sua,0,19.727275742424858
14866,behagen,taneg,0,19.81373914082845
14867,gangen,verlennag,0,12.478321923149956
14868,gedenken,behennek,0,19.964139938354492
14869,wüthen,gebieenth,0,13.832322067684597
14871,gern,hrern,0,6.342073334587945
14872,versencket,bedencekt,0,12.857877625359428
14873,sinn,nib,0,15.40635797712538
14875,fürwahr,agr,0,9.727812396155464
14876,seyn,enys,0,23.357202106051975
14877,tiberstrande,vateranedl,0,10.364637745751274
14879,wagen,taneg,0,18.570668114556206
14880,euch,sternenreihc,0,15.772245513068306
14881,mein,ine,0,12.081606123182508
14882,tagen,jaegn,0,8.281120565202501
14884,vertraut,ltua,0,13.709972540537516
14885,brust,lstu,0,25.50987180074056
14886,her,mreh,0,16.767106533050537
14888,an,ank,0,8.186363458633423
14889,schämen,nehenm,0,10.581101523505318
14890,haben,laenb,0,19.72140089670817
14894,loht,obt,0,24.315956539577908
14897,dich,ihrscp,0,15.853587574428982
14898,sollt,wllto,0,22.06264633602566
14899,nein,nsye,0,21.09606870015462
14900,ende,häedn,0,13.609245512220594
14901,kaiserrecht,knetch,0,12.161040835910374
14902,witze,eszti,0,17.557073805067276
14904,flächen,bächen,0,4.242112795511882
14907,kosensmüd,elühtgr,0,22.81993336147732
14908,dergestalt,blad,0,11.036457167731392
14912,wiesen,einesn,0,6.466447697745429
14913,zergehen,htsnee,0,15.69390794965956
14915,begehren,aehnre,0,10.059619002872044
14917,gethan,bnha,0,12.200574662950304
14920,vor,pasrot,0,18.330698013305664
14921,schwerigkeit,streti,0,22.772329754299587
14922,kinder,uberiwednr,0,10.116724173227945
14925,mutterhaus,arhuse,0,19.784024132622612
14927,fällt,erhält,0,6.233765072292751
14930,verstreut,klide,0,16.85519817140367
14937,verbogen,stirneobenng,0,16.027784135606552
14938,leit,twie,0,21.75671132405599
14939,klänge,stränge,0,5.852439244588216
14941,mich,mchi,0,19.323932965596516
14943,beschattet,kindbesaetttt,0,9.901315265231663
14945,liebespracht,lathc,0,22.273683547973633
14954,beschönen,verhöhenn,0,6.550069835450914
14955,entzwei,vorieb,0,18.37716070810954
14957,widerfechten,rechnte,0,18.883143583933514
14961,list,its,0,12.299450821346706
14962,gold,wtol,0,15.065573692321777
14963,stärke,werke,0,5.147698508368598
14969,blaun,btunhae,0,20.97558805677626
14974,ohr,orv,0,14.406888484954834
14975,sauer,knaeur,0,11.37756994035509
14980,viel,wlil,0,9.856878651512993
14981,trauet,eubat,0,11.08514110247294
14986,um,hemur,0,11.686921914418539
14988,seladonen,halcynnoe,0,11.157358275519478
14989,morgendanck,lobnagesg,0,20.11214362250434
14991,mild,blid,0,12.14188920127021
14992,seyn,hinein,0,7.327415678236219
14994,beyde,kleedi,0,17.90241241455078
14998,züge,elüg,0,15.616348054673937
14999,herum,um,0,6.446683936648899
15001,allein,snye,0,19.265766143798828
15002,ist,zerfrsti,0,23.346326933966743
15003,gericht,cinht,0,18.960007826487224
15004,flaum,truam,0,11.233030796051025
15005,beginnen,ninnse,0,14.541141086154514
15008,zornes,wollustsnrohe,0,17.39036973317464
15012,lacht,htcna,0,15.265366872151693
15013,wiegen,vergüegnn,0,16.13737456003825
15016,geist,hetis,0,10.336892392900255
15022,bezwingt,scintwhg,0,19.060645209418404
15025,wüsten,nisten,0,3.822196112738715
15026,viel,zeli,0,12.757493654886881
15028,entzünde,empfiden,0,15.873537646399605
15029,nacken,schlacenk,0,17.59363577100966
15030,lebensfrist,sti,0,20.525391790601944
15031,orden,worned,0,16.935070090823704
15032,gang,sang,0,7.085363017188178
15036,lacht,lacht,0,0.0
15037,schädelstäte,blumenbeett,0,15.266272968716091
15038,holden,vergolden,0,4.1772487958272295
15040,föbuskrohn,lohn,0,6.489375352859497
15041,verschliesst,entfliests,0,11.667402108510336
15043,wohlbekannt,vorgespantn,0,17.346885310279
15045,glast,agts,0,13.59235307905409
15046,krone,eolhn,0,14.486914104885525
15049,glas,sad,0,12.162695301903618
15050,lager,wundesgarre,0,8.61561648050944
15052,seele,schwele,0,4.713717540105184
15055,klang,klagn,0,15.468015405866835
15060,mindern,lnderin,0,6.596811453501384
15062,schlimmer,nebenzimmer,0,6.0740832222832575
15063,kommen,genomnme,0,13.184669653574625
15064,gebricht,ihtnc,0,17.660150633917915
15066,fort,wrot,0,14.69009886847602
15067,stein,nsie,0,25.21671591864692
15068,auf,uafl,0,18.156436708238388
15069,vereinet,erscheinet,0,6.5509377585517035
15072,gegangen,wanneg,0,10.332717153761122
15073,tod,bluttirogh,0,16.771607716878254
15074,philomele,seele,0,5.982605722215441
15075,wieder,glieder,0,4.277348385916816
15076,darneben,abgegeebn,0,7.3001712163289385
15078,sachen,macneh,0,20.29036543104384
15081,heit,trei,0,10.92414050632053
15083,tod,obebrdo,0,14.37033748626709
15084,thut,tug,0,18.192974620395237
15085,erhelt,rhelet,0,9.658789740668404
15086,mitten,geritetn,0,5.094456752141316
15089,zucht,fruhct,0,22.527214686075848
15090,seyn,eni,0,18.63841936323378
15092,an,aufgetanh,0,20.106779204474556
15095,grüssen,küssne,0,11.383746465047201
15096,durchzogen,brückeeognnb,0,18.499866591559517
15097,füen,grnüe,0,21.80441623263889
15103,ersonnen,gewonnne,0,12.225742763943142
15105,nahm,kma,0,10.280488014221191
15106,mir,hier,0,8.079720815022787
15108,scherzen,scherezn,0,5.762276490529378
15112,schaar,hraa,0,8.333532757229275
15115,kunde,wuden,0,16.80356714460585
15117,treu,rue,0,16.529088762071396
15118,macht,ctahn,0,13.237503475613064
15122,nicht,licth,0,25.5643244849311
15123,spröde,bledö,0,12.443967819213867
15125,gnaden,scehadn,0,5.613292111290826
15127,mund,dkun,0,9.343640539381239
15128,wimmern,zemrinm,0,8.208063337537977
15135,sohn,ncro,0,13.08100011613634
15136,pein,stnie,0,20.248045603434246
15138,siege,gesei,0,16.19156159294976
15143,auch,ucha,0,16.664826075236004
15147,tugend,jugden,0,14.737013869815403
15152,spur,unr,0,16.533702850341797
15153,viel,zile,0,9.728311326768663
15155,gedeihen,vereilhne,0,13.382691913180881
15159,beyzeiten,leinet,0,18.58303419748942
15162,dirne,nsiter,0,12.711823145548502
15163,brust,lust,0,7.412954489390056
15167,beute,heetu,0,16.153827137417263
15168,mehr,ungefräh,0,16.524489243825276
15169,erdenball,nachtigall,0,6.080092377132839
15170,hände,denäf,0,14.677482816908094
15171,leiten,zeietn,0,13.138898849487305
15172,schwerdts,fdesrp,0,24.55089569091797
15175,sehn,widerstenh,0,6.664363596174452
15177,umwallt,lichtgetslat,0,15.010319921705458
15178,gefallen,allen,0,4.819783687591553
15180,gedanken,franken,0,6.043099615308973
15181,grund,kndu,0,19.947219212849934
15182,kann,an,0,6.916240109337701
15183,feiern,beinrel,0,12.771321614583334
15185,verschwinden,empidnenf,0,15.440983878241646
15188,macht,mitternacth,0,14.105052100287544
15189,bitt,mti,0,24.85712432861328
15192,dich,sich,0,5.394685533311632
15193,flohe,zeoh,0,17.80125183529324
15199,sterben,verberned,0,18.16043472290039
15200,bestehn,flneh,0,13.344671143425835
15202,kreutzeklagen,verzange,0,13.420128610399034
15206,empor,ovhrre,0,15.484018749660915
15209,schal,theatersaal,0,8.321919706132677
15210,schau,aus,0,18.736840036180283
15211,laub,arbu,0,17.181232982211643
15214,lacht,bracth,0,15.842495282491049
15216,gleichend,streicnhed,0,16.259460131327312
15217,schatten,thtnea,0,20.39059787326389
15218,volgeschlungen,uznneg,0,15.06860065460205
15223,schimmert,flimmert,0,6.740427758958605
15224,leben,ebne,0,16.35936493343777
15225,tragen,sclgaenh,0,15.10602453019884
15227,windet,doppelnürted,0,8.760592460632324
15228,hattest,gtaetst,0,21.025901582505966
15229,graut,erhsatcu,0,16.19736205206977
15231,lauf,uaf,0,8.145089944203695
15232,orden,geworden,0,4.212554136912028
15235,kenne,neenn,0,14.385076628790962
15239,weiter,begleirte,0,10.394971317715115
15244,illusionen,kanonne,0,12.12069002787272
15245,blonder,sonder,0,4.593105422125922
15248,grund,sndluch,0,17.743195639716255
15249,ferne,etnsre,0,12.947597768571642
15251,geist,hites,0,9.627288076612684
15252,merle,eler,0,12.152328385247124
15254,seyn,nei,0,9.816471258799234
15255,geschehn,shen,0,9.463952647315132
15259,kleine,ienew,0,9.802027808295357
15260,herz,schmzre,0,22.62748040093316
15261,eingeweiht,ewiitgek,0,11.789407147301567
15262,glieder,iderne,0,14.413415061102974
15263,jour,litterarut,0,19.35348786248101
15264,weine,kleine,0,6.276762008666992
15267,hand,adsn,0,14.769428359137642
15270,homer,rehm,0,12.25861448711819
15271,schön,egönt,0,7.14075591829088
15272,wiederfahren,menschenschaaern,0,6.043278959062365
15274,garnison,batailnol,0,15.36612171596951
15277,ruhm,heilmuhigt,0,21.997501161363388
15282,tag,gla,0,20.424526426527237
15283,verderben,sbrneet,0,18.943791177537705
15291,mich,dich,0,6.225725385877821
15294,flucht,suhtc,0,23.6111994849311
15295,pein,vögelein,0,8.069622357686361
15296,frömmigkeit,gedhyte,0,12.495258013407389
15299,seyn,ien,0,10.022139602237278
15301,rund,rdgun,0,13.131631003485786
15302,an,na,0,15.787396219041613
15303,glaubenskräffte,gescffäteh,0,16.257403055826824
15304,schlief,fire,0,22.39580514695909
15305,jugend,tdegnu,0,10.765238338046604
15306,blickt,nictk,0,22.34548070695665
15310,maasse,straess,0,16.404135333167183
15312,geist,estih,0,22.343638102213543
15315,wieder,herierend,0,20.467684004041885
15316,bestellt,lwet,0,11.694841384887695
15317,sang,agsn,0,13.515903896755642
15320,auferwacht,nacht,0,7.255282560984294
15322,auffstehet,aufgethef,0,14.703321986728245
15323,sas,sgar,0,16.037043041653103
15324,bruderarme,scwehmra,0,11.64556884765625
15326,gemacht,tcha,0,15.523844718933105
15327,leib,wibe,0,15.063491927252876
15333,dich,ichd,0,12.062242031097412
15335,gegangen,wanneg,0,10.332717153761122
15336,leise,presie,0,15.477419323391384
15338,breit,deil,0,8.89143451054891
15339,rund,rdun,0,8.923253960079617
15340,nun,tunh,0,6.306055254406399
15341,geben,nblee,0,18.26346535152859
15343,verjüngt,brignt,0,11.341210153367784
15345,erwacht,ahclt,0,23.683671315511067
15346,auff,schmerzenfaulf,0,9.786102612813314
15347,allein,nsye,0,20.01238356696235
15350,umzogen,sternegonenb,0,14.581702338324654
15352,freund,ntyem,0,13.691554281446669
15353,landen,angestanend,0,12.877546204460991
15355,hertze,scheemzrt,0,18.762630674574112
15358,spare,jareh,0,10.731763468848335
15359,schmertz,zrhte,0,24.21169005499946
15362,krumm,kuruzm,0,5.31806919309828
15363,gründe,tndeüs,0,18.542375988430447
15364,zugleich,blehci,0,22.304244465298122
15366,stärcke,wercek,0,13.804602358076307
15367,krystalle,lleaw,0,13.697095447116428
15368,zeit,geweith,0,7.7454543643527565
15371,wir,ehir,0,7.586404164632161
15375,finden,vernibned,0,17.38583172692193
15376,lied,erid,0,17.834752294752334
15378,entrinnen,sinnen,0,6.37025605307685
15382,sprieen,niedereiefnl,0,12.21912924448649
15383,hund,nkud,0,22.758428149753147
15384,erden,wernde,0,13.257610532972548
15385,ermatten,besntatte,0,16.98800097571479
15390,kerzenschein,niiehn,0,12.154523955451118
15395,er,hree,0,14.776003307766384
15396,trauern,durchscuaerhn,0,12.841950681474474
15399,leben,genbe,0,15.481368064880371
15401,vertrau,geuan,0,14.063463846842447
15403,herbei,cleriesi,0,27.40531857808431
15405,glieder,nirede,0,13.071126090155708
15406,fluss,verdruss,0,4.804121441311306
15407,spricht,nithc,0,20.830351935492622
15409,begraben,haebn,0,10.685410340627035
15416,seins,iesn,0,17.063313696119522
15417,hand,anbd,0,22.137999216715496
15418,treppe,seidensceepplh,0,10.942992634243435
15420,um,ruemh,0,19.380059560139973
15423,todesfahl,judasahml,0,10.956137445237902
15424,schone,glätschezonre,0,9.204254998101128
15426,dort,frto,0,26.613056394788956
15428,stehen,eewnh,0,18.856903076171875
15430,sehr,scherw,0,18.230444802178276
15431,kissen,isekns,0,22.416457811991375
15438,frist,sti,0,21.99138863881429
15444,liebeswercken,stkecrnä,0,14.189927948845757
15448,traben,ebnnak,0,16.689224243164062
15451,beingerippe,lippe,0,6.67801300684611
15452,spiel,ziuevl,0,9.550756083594429
15455,vorüber,vüberor,0,12.380775875515408
15456,wangen,prangne,0,12.564519458346897
15457,haus,saucmhs,0,9.760973162121243
15458,wut,gltu,0,17.29394022623698
15459,nicht,nihtc,0,19.519323454962837
15463,erden,wernde,0,13.257610532972548
15465,felder,wrdeäl,0,16.572359614902073
15466,hause,klause,0,6.108165899912517
15470,preisen,erweinse,0,23.614894655015732
15471,schon,hohn,0,5.6487417750888405
15472,linden,niendw,0,20.26445706685384
15474,liebst,gbtsie,0,19.719501707288956
15475,ihn,ziehn,0,7.65035523308648
15477,rente,procetne,0,12.156318664550781
15481,glimmen,stimnme,0,9.98022386762831
15483,brausen,sauens,0,18.181323369344074
15486,haus,hinaus,0,6.648803657955593
15487,thale,sarhtle,0,10.190225336286757
15488,wohlergehen,nesteh,0,13.504180272420248
15493,sauerkraut,gebaut,0,7.1212358474731445
15494,gelänge,geäerngd,0,19.902255376180012
15497,gang,fnga,0,13.946745024787056
15499,welt,zugeleslt,0,5.8851931889851885
15500,gleich,himmercehli,0,15.433498488532173
15503,wischen,erfriscehn,0,13.557392173343235
15504,glaub,glbau,0,8.714100042978922
15506,bekennen,enennn,0,8.00596253077189
15507,leben,geben,0,4.66600669754876
15509,geht,besthte,0,18.947156058417427
15510,düster,lüsetr,0,7.8435806963178845
15511,fort,hrot,0,8.881862693362766
15513,scheu,uen,0,14.814819971720377
15514,versagt,eskltga,0,14.56158865822686
15515,vergossen,verdrossen,0,4.0557929674784345
15517,nassz,haszs,0,12.744379149542915
15519,gesang,zwnga,0,11.454158782958984
15520,frage,sgae,0,13.171867900424534
15521,alt,badl,0,10.000325043996176
15523,schaust,braust,0,5.420227156745063
15527,liegen,einfeelgni,0,14.0144346025255
15528,busenband,entschwdna,0,13.418357849121094
15532,verleitet,bestreiett,0,9.399696350097656
15533,empor,vor,0,8.61731391482883
15534,dort,abtro,0,21.509680642022026
15535,lustalleen,gesehen,0,7.390816900465223
15540,fluges,manteslbeug,0,17.78357431623671
15541,erden,weredn,0,5.325478712717692
15545,mondenlichte,gecsheit,0,16.244974772135418
15549,überein,ynse,0,17.10996193355984
15550,gekauert,schauetr,0,17.3028081258138
15553,hin,nib,0,15.726236449347603
15554,vorbey,feyr,0,16.020232836405437
15556,sternen,lerenn,0,7.768937799665663
15557,hören,beschwöner,0,14.74358442094591
15560,umfliegen,vergnügne,0,16.865661727057564
15565,art,atspr,0,13.697823630438911
15569,war,rda,0,9.07839822769165
15570,bräutigam,liebesflamm,0,6.224541664123535
15571,sage,ertreag,0,12.726523505316841
15573,scham,rosenkarm,0,7.816681067148845
15578,blumenwind,lentzenkind,0,6.155469470553928
15580,ritterinnen,weggeennnwi,0,18.694872008429634
15581,mähne,zäneh,0,15.506958113776314
15582,sterblichkeit,tiestr,0,14.119192759195963
15583,ist,sirfts,0,9.073269420199924
15585,kan,an,0,6.698051028781467
15591,schmerz,hezr,0,24.81663884056939
15593,sagen,beklagen,0,5.907977157168919
15594,rätseleier,freeri,0,13.968141343858507
15595,habe,gbea,0,15.847958988613552
15597,lassen,fassne,0,8.963610119289822
15601,steht,geth,0,11.102753427293566
15602,sündenfall,nachltgial,0,6.019387880961101
15604,niederwärts,zhre,0,23.91140577528212
15608,andern,wandnre,0,11.427124818166098
15609,raubens,glaubsne,0,21.682076454162598
15612,hierher,schwre,0,19.53840923309326
15613,gedencken,lecnkne,0,18.127783669365776
15614,an,ehran,0,7.7684843805101185
15617,trost,serotb,0,23.859555350409615
15619,her,erh,0,12.540434572431776
15620,an,nnka,0,18.15338389078776
15623,ersteigen,zeigne,0,17.434964603847927
15624,wunden,geedunfn,0,12.080193413628471
15627,dirne,ietsrn,0,13.091236220465767
15629,schäffelein,schnie,0,18.944004164801704
15630,nur,todhnertu,0,20.831493695576984
15634,erwachte,chtela,0,12.549408064948189
15637,bozene,hcnöse,0,10.059930112626818
15640,weinen,deinen,0,4.99354706870185
15641,tragen,plagne,0,19.4331021838718
15643,fieber,vorüerb,0,9.221071614159477
15644,streite,letue,0,13.460619820488823
15650,art,offeartbn,0,18.609754774305557
15652,einschrauben,raunbe,0,15.191069073147244
15655,grüfte,lütef,0,10.149920675489637
15657,wald,aldb,0,20.373904758029514
15658,malen,lhznea,0,15.086267524295383
15661,safft,weggeratff,0,9.838819927639431
15665,fassen,verlasnes,0,23.51637946234809
15667,liebe,eirbet,0,15.535343170166016
15669,bekümmern,trümmrne,0,11.123488320244682
15670,leben,nebe,0,13.029478602939182
15672,leides,sebide,0,13.929770999484592
15674,angesicht,nithc,0,16.536523818969727
15676,pein,syne,0,6.791825983259413
15677,geniessen,mnsüse,0,12.959275510576036
15679,braut,gerattu,0,19.152132987976074
15681,lilgen,lniteg,0,18.51294496324327
15682,bücken,schecünmk,0,17.587965965270996
15684,geworden,genoredw,0,14.031974898444282
15686,degen,eerelng,0,15.573396364847818
15687,vergangen,umaenfng,0,19.412330627441406
15688,verheeret,verzehtre,0,10.288953198326958
15690,ergetzet,eretstze,0,9.2074490653144
15691,mund,seungd,0,12.843800650702583
15692,bricht,ichnt,0,18.386871125962998
15693,bewegung,reggun,0,9.945952044592964
15696,geworden,schlaugeeowdnr,0,19.14787663353814
15697,frommen,komnme,0,13.248438199361166
15699,erkennen,nneren,0,8.815567387474907
15701,betrogen,gebogen,0,4.093191385269165
15707,haus,hinsua,0,18.09895928700765
15708,welt,heltäb,0,11.843110614352756
15710,satt,statd,0,22.186901728312176
15711,kraft,zusammengerafft,0,5.711594687567817
15712,wonn,brnon,0,13.03634590572781
15714,seyn,syne,0,0.0
15720,ich,mhic,0,15.033273802863228
15721,heeren,gewehren,0,3.896554814444648
15722,lamm,feuerswmahcm,0,13.741168975830078
15723,hinein,laternenschnei,0,10.20803705851237
15726,ertragen,schlaneg,0,17.070060835944282
15727,gebeinen,weienn,0,6.906985494825575
15729,verhüttet,wüttte,0,13.334318372938368
15732,morgenstunde,huden,0,15.120500246683756
15736,wahr,rga,0,10.05557378133138
15738,luft,ftlku,0,25.72679371303982
15739,rande,straedn,0,18.20988263024224
15740,himmelssphäre,zähre,0,6.56780211130778
15742,winde,ndkie,0,14.143377516004774
15744,überwunden,stunedn,0,5.592009517881605
15745,hinein,mein,0,5.434076997968885
15747,trauren,bedauern,0,8.942817052205404
15748,laub,rbau,0,8.847910722096762
15750,götterschenke,getränek,0,11.829016579522026
15754,preisen,erweisen,0,5.121021562152439
15755,feld,glslett,0,10.340498606363932
15756,lust,brtus,0,12.833007759518093
15758,jahr,rhaa,0,9.034978654649523
15759,dich,hcdi,0,22.38916778564453
15760,eigen,reigen,0,4.74409031867981
15765,freudigkeit,ztei,0,9.747828059726292
15766,gaben,bahen,0,10.63926633199056
15769,gesunken,fortgetrunekn,0,5.12355719672309
15770,herum,kuruzm,0,4.208303875393337
15771,gelder,wälrde,0,10.678052425384521
15772,nachgedenken,krenänk,0,16.18559636010064
15773,flammen,zusammen,0,5.979284710354275
15774,kommen,fmmerno,0,12.115292337205675
15776,lande,bande,0,5.103547228707208
15782,herben,veredbnre,0,17.066550996568466
15785,erz,hrze,0,22.372291564941406
15786,klingen,brinegn,0,8.731632974412706
15787,aufzustellen,schwellen,0,6.30255126953125
15788,beneiden,freuend,0,10.039458804660374
15789,singen,denirng,0,18.618223084343803
15790,drückte,erqktuiec,0,11.695685492621529
15792,schier,cavalire,0,10.73579184214274
15795,schwellen,erehnlle,0,12.281095822652182
15796,höre,ereh,0,16.08436213599311
15797,entsprungen,gennegsu,0,19.293685383266872
15798,rar,adr,0,9.369365321265327
15801,kothurne,thränenuner,0,11.744916492038303
15802,wunderklar,jhar,0,10.812884330749512
15804,sohn,thonr,0,14.337654113769531
15805,schier,zire,0,10.727296776241726
15808,bilder,schiledr,0,9.3711150487264
15812,liebesketten,singrakenet,0,10.824530442555746
15813,mir,liebsregebi,0,19.974062389797634
15815,blut,ugt,0,15.153484609391954
15820,glockenschlage,plage,0,6.463753170437283
15821,süsse,küsse,0,5.933079772525364
15822,regung,bewegnug,0,14.307523621453178
15824,lauschte,rauscteh,0,14.933193100823296
15826,charitinne,sinne,0,7.218181080288357
15827,meister,grsteie,0,17.627422120836044
15830,flügeln,spelneig,0,12.79983796013726
15831,morgenröthe,prophtee,0,12.255329820844862
15832,enden,ehndän,0,12.675170527564156
15833,vernahm,ümakrbe,0,14.655101246303982
15834,stirbt,erwibtr,0,15.449145634969076
15835,blicken,sckniceh,0,16.774801360236275
15837,willen,sitlnel,0,11.529893451266819
15841,bestehn,verghne,0,18.809616088867188
15847,hier,irh,0,13.263292100694445
15849,willen,amarylnel,0,10.602865113152397
15852,hast,star,0,19.142121420966255
15853,um,herum,0,6.446683936648899
15855,freudigkeit,zufridheteni,0,15.590246942308214
15858,welt,bestetll,0,6.675777700212267
15864,seyn,schnie,0,19.10316816965739
15866,grüne,junseit,0,13.721479203965929
15883,schmecken,decnek,0,18.51993645562066
15886,ahnen,mneanh,0,12.38924831814236
15889,gebeine,beweeni,0,13.842512448628744
15890,wagen,aufzuscheagln,0,13.2086214489407
15891,zierde,wüedr,0,14.369782871670193
15892,entgegen,beweeng,0,10.230284717347887
15893,brust,mtus,0,12.220638540056017
15896,mahlen,stnahelr,0,15.46477042304145
15897,falke,lekah,0,12.48144727283054
15899,rohr,rov,0,14.12609174516466
15900,geduld,schldu,0,21.621806886461044
15901,felsenhaine,einer,0,9.321338070763481
15904,zeiten,bestteerin,0,13.893078380160862
15905,farbenreiber,eseltbereir,0,7.256191518571642
15906,fruchten,jtnhuec,0,21.73613378736708
15908,gleichen,errceenhi,0,21.334288703070747
15909,trat,ztar,0,10.337142520480686
15911,gestalt,gewlat,0,9.98891740375095
15912,verpfleget,btwegee,0,24.482889387342667
15915,entzündet,wohlgegrünedt,0,7.324414783053928
15917,jahren,götterbaner,0,12.831537564595541
15918,kürtzen,wünrzte,0,13.325866964128283
15919,reichen,glncheei,0,24.72990057203505
15920,gegangen,ernlaeng,0,11.150258700052897
15921,hunden,stunned,0,17.00052785873413
15924,heuchelthränen,hnesne,0,8.969283792707655
15925,schön,gehn,0,8.437545114093357
15926,ringen,spgnnrie,0,12.6155366897583
15928,glanz,ganz,0,5.195814026726617
15934,umgeben,strenbe,0,14.95924621158176
15935,weiter,heietr,0,6.102292908562554
15936,keil,hinteerliht,0,17.684015803866917
15937,land,fand,0,6.017118771870931
15938,seiden,klieend,0,13.281809171040853
15939,throne,lehno,0,15.53164259592692
15944,jahren,gefahern,0,8.37682384914822
15945,jahren,erfahrne,0,12.785384919908312
15951,sind,bidnt,0,17.211344401041668
15953,begeben,leneb,0,15.893510818481445
15954,nerenen,scnhöen,0,8.221329053243002
15956,steht,ghet,0,11.102753427293566
15957,gedeyen,ernfreue,0,8.96856599383884
15961,morgenstunde,nused,0,13.39420117272271
15963,stand,schwandhaenn,0,12.290577093760172
15965,hinaus,vaterhusa,0,19.869298299153645
15966,zusammenfügt,veggtürn,0,20.91830783420139
15969,augen,laueng,0,12.973855707380507
15970,gästegedränge,leichengepräegn,0,12.66137562857734
15975,stemme,sclhmeme,0,21.812850846184624
15977,kan,unterthan,0,7.2460036807590065
15981,nur,todhreunt,0,19.76459291246202
15987,umkreist,aufgespeist,0,6.688228077358669
15991,heer,hrme,0,17.587414105733234
15992,dich,mich,0,6.225725385877821
15995,bedeuten,leutne,0,11.13513453801473
15997,qvälen,fehnel,0,9.027158790164524
15998,gediehen,verhieeln,0,8.572450213962131
16002,spiel,elvi,0,18.617945459153916
16003,leben,genbe,0,15.481368064880371
16004,blätter,tterve,0,27.74664412604438
16005,sa,aam,0,12.488263977898491
16009,ruhn,unn,0,7.116995731989543
16012,haupt,utalbg,0,25.07543182373047
16013,nahm,scahm,0,6.127058294084337
16014,ungeheuern,rubinenfeuner,0,10.777932590908474
16015,hut,mtuh,0,21.233776728312176
16016,hertzen,krtezne,0,22.045589235093857
16017,pein,sien,0,8.164729754130045
16018,klirrte,schwirter,0,8.068317466311985
16025,mann,begann,0,7.271680090162489
16027,her,ehr,0,6.543828222486708
16029,quellen,schwlelne,0,21.237550523546005
16030,ziehet,entfliethe,0,10.838972886403402
16031,wallen,gefaleln,0,7.114037089877659
16034,gerüttelt,geschlttetü,0,15.479328155517578
16035,gehäuse,eseli,0,17.380500475565594
16038,schelten,etngle,0,17.070844226413303
16044,brennen,beeennkn,0,9.112178325653076
16045,tugend,jugend,0,4.886023177040948
16047,getreibe,mondensceehib,0,13.371098730299208
16048,lachen,cmahen,0,16.42956585354275
